NUMBER,STREET,UNIT,CITY,DISTRICT,COUNTRY,REGION,POSTCODE
6009,MERLOT LN SE,,Lacey,,us,,98513
3113,28TH AVE SE,,Olympia,,us,,98501
1201,GADWELL CT SE,,Olympia,,us,,98513
6826,WHITAKER RD NW,,Olympia,,us,,98502
2411,THURSTON AVE NE,,Olympia,,us,,98506
4408,118TH AVE SW,,Olympia,,us,,98512
9023,178TH WAY SW,,Rochester,,us,,98579
3900,FOREST PARK ST NW,,Olympia,,us,,98502
3638,BACALL ST NE,,Lacey,,us,,98516
9106,BOULDER LN SE,C,Olympia,,us,,98501
3964,HOLLADAY PARK LOOP SE,,Lacey,,us,,98503
605,DURELL RD SE,,Tumwater,,us,,98501
326,MILROY ST NW,,Olympia,,us,,98502
4836,BOSTON HARBOR RD NE,,Olympia,,us,,98506
1437,GOLDENROD DR SE,,Olympia,,us,,98513
5146,BALUSTRADE BLVD SE,,Lacey,,us,,98513
3541,17TH WAY SE,,Olympia,,us,,98501
521,CAPITOL WAY S,,Olympia,,us,,98501
3124,BONANZA CT NE,,Olympia,,us,,98516
1117,RIDGE ST SE,,Olympia,,us,,98503
18647,JOSELYN ST SW,,Rochester,,us,,98579
1919,EVERGREEN PARK DR SW,77,Olympia,,us,,98502
17045,LAKE POINT DR SE,,Yelm,,us,,98597
301,MONTANA AVE N,,Rainier,,us,,98576
714,MAIN ST S,,Bucoda,,us,,98530
7925,26TH AVE SE,,Olympia,,us,,98503
2708,HIDDEN SPRINGS LOOP SE,,Olympia,,us,,98503
912,AVALON CT SE,,Olympia,,us,,98513
4721,PLOVER ST NE,,Olympia,,us,,98516
8439,9TH AVE SE,,Olympia,,us,,98513
403,DECATUR ST NW,,Olympia,,us,,98502
2949,180TH AVE SE,,Tenino,,us,,98589
4501,RIDGEWOOD CT NW,A,Olympia,,us,,98502
8624,CABOT ST SE,,Tumwater,,us,,98501
3928,56TH AVE NE,,Olympia,,us,,98506
2414,DETLEFSEN PL SE,A,Lacey,,us,,98503
9214,APPLEGATE LOOP SW,,Rochester,,us,,98579
416,HENRY ST NE,,Olympia,,us,,98506
13203,INDEPENDENCE RD SW,,Rochester,,us,,98579
15912,ORDWAY DR SE,,Yelm,,us,,98597
715,CHAMBERS ST SE,,Olympia,,us,,98501
1402,KAISER RD NW,,Olympia,,us,,98502
4550,3RD AVE SE,,Lacey,,us,,98503
3040,SOUTHALL CT NW,,Olympia,,us,,98502
6300,SHELBY CT SE,,Lacey,,us,,98503
4543,SYDNEY ROSE CT SE,,Olympia,,us,,98501
1120,GALAXY DR NE,G,Lacey,,us,,98516
8709,SILVER FOX CT SW,,Olympia,,us,,98512
16416,VILLAGE DR SE,,Rainier,,us,,98576
4437,67TH AVE SE,,Lacey,,us,,98513
1506,EDISON ST SE,,Olympia,,us,,98501
5005,75TH AVE SW,,Olympia,,us,,98512
2514,LEACH CT SE,,Olympia,,us,,98501
18830,CRESCENT DR SW,,Rochester,,us,,98579
1205,CORA ST SE,C,Lacey,,us,,98503
16707,100TH CT SE,,Yelm,,us,,98597
1617,DRAHAM ST NE,,Olympia,,us,,98516
13420,SOLBERG RD SE,,Yelm,,us,,98597
9714,HUNTER POINT RD NW,,Olympia,,us,,98502
3845,19TH AVE NE,,Olympia,,us,,98506
8441,STEAMBOAT ISLAND RD NW,,Olympia,,us,,98502
8145,WESTCOTT LN SE,,Tumwater,,us,,98501
4035,BOSTON HARBOR RD NE,,Olympia,,us,,98506
16810,SORBUS CT SE,,Yelm,,us,,98597
1732,11TH AVE SE,3,Olympia,,us,,98501
1310,CENTRAL ST SE,,Olympia,,us,,98501
319,THOMAS ST NW,,Olympia,,us,,98502
3212,REJOICE WAY SE,,Olympia,,us,,98501
3538,SIMMONS MILL CT SW,B,Tumwater,,us,,98512
5112,BRASSFIELD DR SE,,Olympia,,us,,98501
6841,FAIRWAY LN SE,,Olympia,,us,,98501
701,ALTA ST SW,207,Olympia,,us,,98502
6703,47TH AVE NE,,Olympia,,us,,98516
401,KENYON ST NW,12,Olympia,,us,,98502
7418,39TH CT SE,,Lacey,,us,,98503
18111,UPLAND DR SE,,Yelm,,us,,98597
309,SOLBERG ST NW,,Yelm,,us,,98597
3207,LIBBY RD NE,,Olympia,,us,,98506
248,RITTER ST S,,Tenino,,us,,98589
2110,CRAIG RD SE,,Olympia,,us,,98501
1441,WEST BAY DR NW,201,Olympia,,us,,98502
3743,GOLDCREST HTS NW,,Olympia,,us,,98502
6510,ARNESEN LN SW,,Olympia,,us,,98512
3820,12TH AVE SE,201,Lacey,,us,,98503
18404,ALBANY ST SW,,Rochester,,us,,98579
1437,LAREDO DR SE,,Olympia,,us,,98513
2222,YELM HWY SE,,Olympia,,us,,98501
6821,11TH AVE NE,,Olympia,,us,,98516
3347,BALI ST NE,,Lacey,,us,,98516
4410,6TH AVE SE,113,Lacey,,us,,98503
3647,DELPHI RD SW,,Olympia,,us,,98512
1225,FERN ST SW,301,Olympia,,us,,98502
420,DECATUR ST SW,,Olympia,,us,,98502
13100,TILLEY RD S,,Olympia,,us,,98512
5211,NORMANDY DR SE,,Olympia,,us,,98501
7323,PACIFIC AVE SE,,Olympia,,us,,98503
4740,ROCHELLE ST SE,,Lacey,,us,,98503
1659,VIEWPOINT CT SW,,Tumwater,,us,,98512
7626,THRUSH DR SE,,Olympia,,us,,98513
22123,BLUEWATER DR SE,,Yelm,,us,,98597
2800,LIMITED LN NW,4,Olympia,,us,,98502
7105,CAVALIER LOOP SW,,Tumwater,,us,,98512
18030,DESCHUTES DR SE,,Yelm,,us,,98597
13242,ROCKING S LN SE,,Yelm,,us,,98597
7535,MAZAMA ST SW,,Olympia,,us,,98512
20123,BLAIR LN SW,,Centralia,,us,,98531
3007,FIR ST SE,,Olympia,,us,,98501
5127,CUSHMAN RD NE,,Olympia,,us,,98506
9011,OLD HWY 99 SE,165,Olympia,,us,,98501
5603,MOUNT RAINIER ST SE,,Lacey,,us,,98503
2534,HIDDEN SPRINGS LOOP SE,,Olympia,,us,,98503
17701,MEADOWLARK LN SE,,Yelm,,us,,98597
3152,VISTA VERDE LN SW,,Tumwater,,us,,98512
1434,SUMMIT LAKE SHORE RD NW,,Olympia,,us,,98502
1802,CENTERWOOD DR SE,,Olympia,,us,,98501
4132,20TH LN NW,,Olympia,,us,,98502
3605,LAKE FOREST CT SE,,Olympia,,us,,98503
2107,BETA ST SE,,Lacey,,us,,98503
9123,SHY BEAR DR SE,,Olympia,,us,,98501
5705,LITTLEROCK RD SW,14,Tumwater,,us,,98512
2809,LINDELL RD NE,A,Olympia,,us,,98506
1508,LAKEMOOR LOOP CT SW,,Olympia,,us,,98512
3406,ARROWROOT ST SE,,Olympia,,us,,98513
16910,JONAS HILL LN SE,,Rainier,,us,,98576
1610,ENTRADA CT NE,,Olympia,,us,,98506
1819,65TH AVE SE,,Tumwater,,us,,98501
4235,BRIGGS DR SE,,Olympia,,us,,98501
6303,RICH RD SE,,Olympia,,us,,98501
401,46TH AVE NE,,Olympia,,us,,98506
3936,OYSTER BAY RD NW,,Olympia,,us,,98502
510,CAPITOL WAY N,312,Olympia,,us,,98501
7207,38TH DR SE,,Lacey,,us,,98503
17107,GIBSON RD SW,,Tenino,,us,,98589
17519,DUSTY CT SW,,Tenino,,us,,98589
1111,ARCHWOOD DR SW,334,Olympia,,us,,98502
4648,OYSTER BAY RD NW,,Olympia,,us,,98502
7373,RADIUS LOOP SE,,Lacey,,us,,98513
3202,FRENCH RD NW,,Olympia,,us,,98502
1725,GILES AVE NW,,Olympia,,us,,98502
945,CEDAR LAKE CT SE,,Olympia,,us,,98501
5007,KENRICK ST SE,,Lacey,,us,,98503
4141,VASHON DR NE,,Lacey,,us,,98516
307,21ST AVE SE,,Olympia,,us,,98501
9744,RAYLA ST SE,,Olympia,,us,,98513
10445,MULLEN RD SE,,Olympia,,us,,98513
508,BURNHAM CT SE,,Rainier,,us,,98576
2819,24TH AVE SE,,Olympia,,us,,98501
8208,BAINBRIDGE LOOP NE,,Lacey,,us,,98516
1145,MOUNTAIN AIRE DR SE,,Olympia,,us,,98503
4719,BRECCEA LN SE,,Lacey,,us,,98503
7223,LITTLEROCK RD SW,,Tumwater,,us,,98512
4625,45TH AVE SE,11,Lacey,,us,,98503
919,VINE MAPLE ST SE,,Olympia,,us,,98503
3502,BOSTON HARBOR RD NE,,Olympia,,us,,98506
9125,JOHNSON POINT RD NE,,Olympia,,us,,98516
9628,SUMMERFIELD CT SE,,Olympia,,us,,98513
4701,7TH AVE SW,432,Olympia,,us,,98502
1200,COOPER POINT RD SW,518,Olympia,,us,,98502
5224,SLEATER KINNEY RD NE,,Olympia,,us,,98506
500,COLUMBIA ST NW,420,Olympia,,us,,98501
304,WILDCAT ST SE,,Olympia,,us,,98503
800,YAUGER WAY SW,105,Olympia,,us,,98502
1621,TULLIS ST NE,,Olympia,,us,,98506
2440,CRESTLINE DR NW,,Olympia,,us,,98502
7300,32ND AVE NE,10,Lacey,,us,,98516
1402,CREEKWOOD CT SE,,Olympia,,us,,98501
8140,OLD HWY 99 SE,,Tumwater,,us,,98501
8934,50TH AVE NE,,Olympia,,us,,98516
755,WHITE HAWK LN SE,,Tumwater,,us,,98501
8233,DAWN HILL DR SE,,Olympia,,us,,98513
717,NENANT ST S,,Bucoda,,us,,98530
17804,OVERLAKE CT SE,,Yelm,,us,,98597
6108,88TH AVE NE,,Olympia,,us,,98516
122,LILLY RD NE,303,Olympia,,us,,98506
8947,CANAL RD SE,,Yelm,,us,,98597
2009,ROSE ST NE,,Olympia,,us,,98506
2021,YELM HWY SE,6,Olympia,,us,,98501
9011,OLD HWY 99 SE,RV1,Olympia,,us,,98501
8039,HARGIS ST NW,,Olympia,,us,,98502
3622,SURREY DR NE,,Olympia,,us,,98506
5701,30TH AVE SE,2,Lacey,,us,,98503
5048,HENDERSON BLVD SE,,Tumwater,,us,,98501
217,11TH ST E,,Bucoda,,us,,98530
7600,HICKORY STICK LN NE,,Lacey,,us,,98516
3535,FRANCES DR SE,,Olympia,,us,,98503
8225,BAIRD RD NE,,Olympia,,us,,98516
9025,WYATT CT SE,,Tumwater,,us,,98501
5501,34TH AVE SE,,Lacey,,us,,98503
2808,IMPALA DR SE,,Lacey,,us,,98503
16409,LITTLEROCK RD SW,,Rochester,,us,,98579
3938,CLEARFIELD DR SE,,Olympia,,us,,98501
4308,CAMPUS GREEN LOOP NE,,Lacey,,us,,98516
18610,WOODSIDE DR SE,,Yelm,,us,,98597
1308,SLEATER KINNEY RD SE,E,Lacey,,us,,98503
17927,LEITNER RD SW,,Rochester,,us,,98579
9544,86TH AVE SE,,Olympia,,us,,98513
17246,MIMA ACRES DR SE,,Tenino,,us,,98589
4539,TRENTON LOOP SE,,Olympia,,us,,98501
6135,CAPITOL BLVD S,,Tumwater,,us,,98501
5446,BLACK LAKE BLVD SW,36,Olympia,,us,,98512
1335,MIRADA DR NW,,Olympia,,us,,98502
3745,PENNANT CT NW,,Olympia,,us,,98502
800,ALTA ST SW,302,Olympia,,us,,98502
7306,41ST AVE SE,,Lacey,,us,,98503
5650,YELM HWY SE,28,Lacey,,us,,98513
6049,LEMON RD NE,,Olympia,,us,,98506
7640,3RD WAY SE,23,Olympia,,us,,98503
110,LEGION WAY SE,509,Olympia,,us,,98501
1333,LEGION WAY SE,,Olympia,,us,,98501
1029,SPORTSMAN LN SE,,Olympia,,us,,98513
9094,ASTER ST SE,,Tumwater,,us,,98501
3003,DONAVAN LOOP SE,C,Olympia,,us,,98501
691,SLEATER KINNEY RD SE,,Lacey,,us,,98503
8719,FENWICK LOOP SE,,Olympia,,us,,98513
7614,GELDING CT SE,,Tumwater,,us,,98501
2021,ALPHA ST SE,,Lacey,,us,,98503
3910,LAKE COVE LOOP SE,,Olympia,,us,,98501
2236,29TH CT NW,,Olympia,,us,,98502
17112,HEATHER LN SE,,Yelm,,us,,98597
4711,FIR TREE RD SE,,Olympia,,us,,98501
22310,CLEAR LAKE BLVD N,,Yelm,,us,,98597
510,CAPITOL WAY N,304,Olympia,,us,,98501
5139,SUNRISE BEACH RD NW,,Olympia,,us,,98502
14984,101ST WAY SE,,Yelm,,us,,98597
3930,HENDERSON BLVD SE,,Olympia,,us,,98501
8159,OLD HWY 99 SE,17,Tumwater,,us,,98501
10915,LONE TREE LN SW,,Olympia,,us,,98512
11419,HARRIS RD SE,,Yelm,,us,,98597
4805,CUSHMAN RD NE,65,Olympia,,us,,98506
4331,ABIGAIL DR NE,,Lacey,,us,,98516
2810,RUDDELL RD SE,2,Lacey,,us,,98503
1622,SCAMMELL AVE NW,,Olympia,,us,,98502
8337,ABINGTON LOOP SE,,Olympia,,us,,98513
2937,LYBARGER ST SE,,Olympia,,us,,98501
17828,EMPIRE ST SW,,Rochester,,us,,98579
18344,SHENANDOAH LN SE,,Yelm,,us,,98597
9525,SPRINGER LAKE LN SE,,Olympia,,us,,98501
4421,CAMPUS DR NE,,Lacey,,us,,98516
8424,PRINE VILLA LN SW,9,Olympia,,us,,98512
909,WEST BAY DR NW,,Olympia,,us,,98502
603,172ND CT SE,,Tenino,,us,,98589
18615,SORENSON RD SE,,Yelm,,us,,98597
5405,KENDRA CT SE,,Lacey,,us,,98513
2121,EVERGREEN PARK DR SW,6,Olympia,,us,,98502
7637,KODIAK AVE NE,,Lacey,,us,,98516
9815,GROVE RD SE,,Yelm,,us,,98597
3340,DARTMOUTH DR SE,,Olympia,,us,,98503
3710,SHADLEWOOD CT SE,,Olympia,,us,,98501
3321,HAWTHORNE PL SE,,Tumwater,,us,,98501
4722,LAKEMONT CT SE,,Olympia,,us,,98513
5111,REHKLAU RD SE,,Olympia,,us,,98513
4309,13TH AVE SE,,Lacey,,us,,98503
6815,SIERRA DR SE,,Olympia,,us,,98503
587,OVERHULSE RD NW,,Olympia,,us,,98502
2612,CARPENTER RD SE,,Lacey,,us,,98503
2524,113TH WAY SW,,Olympia,,us,,98512
1630,JUDD ST NE,,Olympia,,us,,98516
9141,SKOKOMISH WAY NE,,Olympia,,us,,98516
9271,SNOWDROP ST SE,,Tumwater,,us,,98501
1861,CIRCLE LOOP SE,,Lacey,,us,,98503
3617,SURREY DR NE,,Olympia,,us,,98506
4213,JUNIPER CT SE,,Lacey,,us,,98503
19930,BEAR VIEW LN SW,,Rochester,,us,,98579
4806,CUSHMAN RD NE,131,Olympia,,us,,98506
202,9TH AVE SE,,Olympia,,us,,98501
607,PATTISON ST SE,416,Olympia,,us,,98501
3300,21ST AVE SW,4,Olympia,,us,,98512
4922,PUGET RD NE,305,Olympia,,us,,98516
5701,19TH AVE SE,,Lacey,,us,,98503
11238,WADDELL CREEK RD SW,,Olympia,,us,,98512
1327,68TH AVE SE,,Tumwater,,us,,98501
3200,CAPITAL MALL DR SW,302,Olympia,,us,,98502
17522,CLEAR LAKE BLVD SE,,Yelm,,us,,98597
5650,YELM HWY SE,31,Lacey,,us,,98513
17614,POND VIEW CT SE,,Yelm,,us,,98597
5641,DEVONSHIRE ST SE,,Olympia,,us,,98501
2423,STATE AVE NE,,Olympia,,us,,98506
9445,BOWTHORPE ST SE,,Olympia,,us,,98513
4020,ROCK MAPLE LN NW,104,Olympia,,us,,98502
4420,22ND AVE SE,,Lacey,,us,,98503
4443,74TH AVE SE,,Olympia,,us,,98501
413,VOLESKY DR E,,Rainier,,us,,98576
16305,BIRKLAND ST SE,,Yelm,,us,,98597
17025,CANAL RD SE,,Yelm,,us,,98597
3232,90TH AVE NW,,Olympia,,us,,98502
8849,WALLINGFORD LN NE,,Lacey,,us,,98516
6938,FOOTHILL CT SW,,Olympia,,us,,98512
2325,PLEASANTON CT SE,,Olympia,,us,,98503
15236,KAYLA ST SE,,Yelm,,us,,98597
1447,ARAB DR SE,,Tumwater,,us,,98501
3343,WINDOLPH LN NW,,Olympia,,us,,98502
4303,BOULEVARD RD SE,,Olympia,,us,,98501
4236,KYRO RD SE,,Olympia,,us,,98503
1617,FONES RD SE,81,Olympia,,us,,98501
324,DIVISION ST NW,,Olympia,,us,,98502
17108,VAIL LOOP RD SE,,Rainier,,us,,98576
11812,183RD AVE SW,,Rochester,,us,,98579
3225,HORSE HAVEN ST SE,,Olympia,,us,,98501
609,MAGGEE ST SE,,Olympia,,us,,98513
2407,12TH AVE NE,,Olympia,,us,,98506
1310,FREDERICK ST SE,5,Olympia,,us,,98501
1024,LYBARGER ST NE,,Olympia,,us,,98506
4410,182ND LN SW,,Rochester,,us,,98579
325,DECATUR ST NW,,Olympia,,us,,98502
5119,HERRON ST NE,,Lacey,,us,,98516
6321,ALDER GLEN DR SE,,Olympia,,us,,98513
205,WRIGHT RD SE,,Tenino,,us,,98589
1617,FONES RD SE,56,Olympia,,us,,98501
3924,BIRKDALE LN SE,,Olympia,,us,,98501
1717,COOPER POINT RD SW,93,Olympia,,us,,98502
5253,66TH AVE SE,,Lacey,,us,,98513
7126,BOSTON HARBOR RD NE,,Olympia,,us,,98506
13811,SOLBERG RD SE,,Yelm,,us,,98597
3603,OAKWOOD ST SE,,Olympia,,us,,98513
4606,66TH AVE SE,,Olympia,,us,,98513
2020,WOODLAND CREEK ST NE,,Olympia,,us,,98516
19331,OLD HWY 99 SW,,Rochester,,us,,98579
7108,DESPERADO DR SE,,Tumwater,,us,,98501
4416,INGLESIDE DR SE,,Lacey,,us,,98503
6420,BRYCEN LN SW,A,Tumwater,,us,,98512
9445,LUNDEEN RD SW,,Rochester,,us,,98579
7065,14TH CT SE,,Lacey,,us,,98503
6909,STANFIELD RD SE,,Lacey,,us,,98503
9142,FOX RIDGE LN SE,,Olympia,,us,,98513
1546,RESERVATION RD SE,214,Olympia,,us,,98513
17321,MARSH ST SW,,Tenino,,us,,98589
3922,COUNTRY CLUB DR NW,,Olympia,,us,,98502
5409,MOUNT TAHOMA DR SE,,Lacey,,us,,98503
5130,59TH CT SW,,Olympia,,us,,98512
3220,SUGARLOAF ST SE,,Olympia,,us,,98501
15711,VAIL CUTOFF RD SE,,Rainier,,us,,98576
8414,SWEETBRIER LOOP SE,,Olympia,,us,,98513
9206,SKOKOMISH WAY NE,A,Olympia,,us,,98516
1422,LEBANON ST SE,B,Lacey,,us,,98503
930,TROSPER RD SW,61,Tumwater,,us,,98512
7012,WOODARD BAY RD NE,,Olympia,,us,,98506
12121,COLLINS ST SE,,Tenino,,us,,98589
7734,SHORE ACRES DR NE,,Olympia,,us,,98506
3230,SKOOTER LN NE,,Olympia,,us,,98506
5933,CAPITOL FOREST DR SW,,Olympia,,us,,98512
915,BETHEL ST NE,,Olympia,,us,,98506
1503,MILBANKE DR SE,,Olympia,,us,,98513
3928,14TH AVE SE,60,Lacey,,us,,98503
109,10TH AVE SW,,Olympia,,us,,98501
825,LILLY RD NE,169,Olympia,,us,,98506
6605,VIRGINIA ST SE,,Lacey,,us,,98513
6920,6TH AVE SW,,Tumwater,,us,,98501
9017,FOX RIDGE LN SE,,Olympia,,us,,98513
14523,REGAL LN SE,,Yelm,,us,,98597
5323,WALDRON DR NE,,Lacey,,us,,98516
7635,FOREST PARK DR NW,,Olympia,,us,,98502
2200,18TH AVE SE,,Olympia,,us,,98501
426,FIR ST NE,,Olympia,,us,,98506
5087,W GRAY SEA EAGLE LN SW,,Tumwater,,us,,98512
2629,OTIS ST SE,,Olympia,,us,,98501
2510,81ST AVE NE,,Olympia,,us,,98506
3631,MAPLEVIEW DR NE,,Olympia,,us,,98506
716,DENNIS ST SE,93,Tumwater,,us,,98501
210,V ST SW,,Tumwater,,us,,98501
905,BODIE ST SE,,Olympia,,us,,98513
1100,FERN ST SW,203,Olympia,,us,,98502
5422,LILY JO CT SE,,Olympia,,us,,98501
9644,SUMMERFIELD CT SE,,Olympia,,us,,98513
8414,183RD AVE SW,,Rochester,,us,,98579
6715,103RD AVE SW,,Olympia,,us,,98512
4516,90TH WAY SE,,Olympia,,us,,98501
5007,SCOTT RD NW,,Olympia,,us,,98502
720,ADAMS ST SE,4,Olympia,,us,,98501
401,SOLBERG ST NW,,Yelm,,us,,98597
3600,FORESTBROOK WAY SW,318,Olympia,,us,,98502
8928,BLOMBERG ST SW,,Olympia,,us,,98512
2623,62ND AVE NW,,Olympia,,us,,98502
3321,67TH LN SW,,Tumwater,,us,,98512
406,5TH AVE SW,,Olympia,,us,,98501
3412,FISHTRAP LOOP NE,,Olympia,,us,,98506
15718,ORDWAY DR SE,,Yelm,,us,,98597
108,BRODIE ST SE,,Rainier,,us,,98576
6104,MAYTOWN RD SW,,Olympia,,us,,98512
1331,4TH AVE E,,Olympia,,us,,98506
534,BIRCHWOOD DR SW,,Olympia,,us,,98502
10220,MARTIN WAY E,7,Olympia,,us,,98516
7025,OLYMPIC ST NW,,Olympia,,us,,98502
2127,PEARL BEACH RD NW,,Olympia,,us,,98502
500,COLUMBIA ST NW,724,Olympia,,us,,98501
716,DENNIS ST SW,,Tumwater,,us,,98501
2735,SOUTH BAY RD NE,,Olympia,,us,,98506
625,BLACK LAKE BLVD SW,9017,Olympia,,us,,98502
18433,ELDERBERRY ST SW,,Rochester,,us,,98579
1135,MIX RD NW,,Olympia,,us,,98502
5749,HEIGHTS LN NE,,Olympia,,us,,98506
3413,CHERRY BLOSSOM DR NE,,Olympia,,us,,98506
18615,OLD HWY 99 SW,,Rochester,,us,,98579
1010,MIDWAY DR NE,10,Lacey,,us,,98516
4405,35TH AVE SE,,Lacey,,us,,98503
1410,MAGNOLIA ST SE,16,Lacey,,us,,98503
913,LILLY RD NE,15,Olympia,,us,,98506
2820,ORANGE ST SE,,Olympia,,us,,98501
922,CLUBHOUSE LN SE,,Olympia,,us,,98513
603,GLENALDA CT SE,,Lacey,,us,,98503
1007,ADAMS ST SE,2,Olympia,,us,,98501
1616,SPRINGWOOD AVE NE,,Olympia,,us,,98506
7448,YOUNG RD NW,,Olympia,,us,,98502
2403,WEDGEWOOD DR SE,,Olympia,,us,,98501
11821,MORRIS RD SE,,Yelm,,us,,98597
18844,JARE ST SW,,Rochester,,us,,98579
213,YELM AVE E,,Yelm,,us,,98597
209,5TH AVE SE,,Olympia,,us,,98501
6044,YOUNG RD NW,,Olympia,,us,,98502
3637,KINSALE LN SE,,Olympia,,us,,98501
2615,25TH CT SW,,Olympia,,us,,98512
4207,81ST AVE SE,,Olympia,,us,,98501
2011,MOTTMAN RD SW,,Olympia,,us,,98512
757,EBBETS DR SW,,Tumwater,,us,,98512
1617,FONES RD SE,9,Olympia,,us,,98501
1902,26TH AVE NW,,Olympia,,us,,98502
4922,PUGET RD NE,761,Olympia,,us,,98516
7136,COUNTRY VILLAGE DR SW,,Tumwater,,us,,98512
4546,BECKONRIDGE LOOP SE,,Lacey,,us,,98513
7832,EGRET DR SE,,Olympia,,us,,98513
4417,AVONLEA DR SE,,Lacey,,us,,98503
1822,LAKEMOOR PL SW,,Olympia,,us,,98512
21747,TERRA LN SE,,Yelm,,us,,98597
7653,HUSKY WAY SE,,Olympia,,us,,98503
1919,EVERGREEN PARK DR SW,107,Olympia,,us,,98502
3702,WESLEY LOOP NW,,Olympia,,us,,98502
17108,BRIAR ST SE,,Yelm,,us,,98597
444,72ND AVE NE,,Olympia,,us,,98506
2824,FIDDLEBACK ST NE,,Lacey,,us,,98516
9011,OLD HWY 99 SE,157,Olympia,,us,,98501
13901,VANTINE RD SE,,Tenino,,us,,98589
1918,53RD AVE SE,,Olympia,,us,,98501
7645,SHORE ST NE,,Olympia,,us,,98506
1411,ROCKCRESS DR SE,,Olympia,,us,,98513
7129,14TH AVE SE,,Lacey,,us,,98503
626,ENTERPRISE DR NE,,Lacey,,us,,98516
1110,CRYSTAL SPRINGS RD NW,,Yelm,,us,,98597
2703,GREENLAWN ST SE,,Lacey,,us,,98503
11415,LITTLEROCK RD SW,,Olympia,,us,,98512
15602,SCENIC SHORES DR SE,,Yelm,,us,,98597
8244,RICH RD SE,,Olympia,,us,,98501
4714,25TH AVE SE,,Lacey,,us,,98503
198,CUSTER ST S,,Tenino,,us,,98589
1307,22ND AVE SE,,Olympia,,us,,98501
3510,SURREY DR NE,,Olympia,,us,,98506
4625,45TH AVE SE,1,Lacey,,us,,98503
3525,ENSIGN RD NE,H,Olympia,,us,,98506
2800,LIMITED LN NW,1,Olympia,,us,,98502
1308,77TH TRL SE,,Tumwater,,us,,98501
7918,84TH LN SW,,Olympia,,us,,98512
4232,SUNSET BEACH DR NW,,Olympia,,us,,98502
3018,JAGUAR CT NE,,Lacey,,us,,98516
5607,57TH AVE SE,,Lacey,,us,,98503
600,BLACK LAKE BLVD SW,7,Olympia,,us,,98502
509,OLD PACIFIC HWY SE,10,Olympia,,us,,98513
4701,7TH AVE SW,211,Olympia,,us,,98502
1101,PROSPECT AVE NE,13,Olympia,,us,,98506
2107,BOULEVARD RD SE,,Olympia,,us,,98501
8031,ANDOVER LN SE,,Tumwater,,us,,98501
2021,BOULEVARD RD SE,,Olympia,,us,,98501
7110,AXIS ST SE,,Lacey,,us,,98513
3806,STEINERBERG ST SE,,Lacey,,us,,98503
15403,105TH AVE SE,,Yelm,,us,,98597
314,HANCOCK CT SE,,Olympia,,us,,98503
10900,KUHLMAN RD SE,67,Olympia,,us,,98513
4921,DONAVAN DR SE,A,Olympia,,us,,98501
2807,BLACK LAKE BLVD SW,,Tumwater,,us,,98512
510,CAPITOL WAY N,233,Olympia,,us,,98501
7730,78TH LOOP NW,,Olympia,,us,,98502
800,YAUGER WAY SW,101,Olympia,,us,,98502
3805,COLLEGE ST SE,61,Lacey,,us,,98503
1103,4TH AVE W,,Olympia,,us,,98502
4237,WILDHORSE LN SE,,Olympia,,us,,98513
3081,VISTA VERDE LN SW,,Tumwater,,us,,98512
2216,ALPHA ST SE,,Lacey,,us,,98503
5215,KEATING RD NW,,Olympia,,us,,98502
8514,QUEETS DR NE,,Olympia,,us,,98516
20007,O TOOLE RD SE,,Yelm,,us,,98597
18613,RAMPART DR SE,,Yelm,,us,,98597
9144,WINDSOR LN NE,101,Olympia,,us,,98516
1829,EAST END ST NW,,Olympia,,us,,98502
5315,HOLLIS DR SE,,Olympia,,us,,98513
8543,VASHON DR NE,,Lacey,,us,,98516
5226,BEACH WAY NE,,Olympia,,us,,98516
17232,KAYLEN LN SW,,Rochester,,us,,98579
21819,CREST LN SE,,Yelm,,us,,98597
4421,26TH AVE SE,,Lacey,,us,,98503
2625,46TH AVE NW,,Olympia,,us,,98502
205,17TH AVE SE,,Olympia,,us,,98501
8300,28TH CT NE,600,Lacey,,us,,98516
16421,PARK DR SE,,Rainier,,us,,98576
301,O ST SE,,Tumwater,,us,,98501
2118,HEWITT LAKE DR SE,,Olympia,,us,,98501
624,COURTSIDE ST SW,101,Olympia,,us,,98502
11948,SHORE VIEW DR SW,,Olympia,,us,,98512
726,ADAMS ST SE,5,Olympia,,us,,98501
310,OLYMPIA AVE NE,,Olympia,,us,,98501
401,KENYON ST NW,3,Olympia,,us,,98502
4905,RUDDELL RD SE,,Lacey,,us,,98503
3045,LINDELL RD NE,,Olympia,,us,,98506
2619,IAN CT SE,,Olympia,,us,,98501
2421,SWECKER AVE SE,,Olympia,,us,,98501
11113,KUHLMAN RD SE,,Olympia,,us,,98513
2202,BLOSSOMWOOD CT NW,,Olympia,,us,,98502
3218,LADY FERN LOOP NW,,Olympia,,us,,98502
19552,JUTLAND ST SW,,Rochester,,us,,98579
7337,GREENDALE CT SW,,Olympia,,us,,98512
1510,LAKEMOOR LOOP CT SW,,Olympia,,us,,98512
1501,33RD AVE NE,,Olympia,,us,,98506
6137,MAPLE MEADOWS LN NE,,Olympia,,us,,98516
17136,HEATHER LN SE,,Yelm,,us,,98597
6242,BOARDMAN RD NW,,Olympia,,us,,98502
1319,IVY ST NE,,Olympia,,us,,98516
818,NOTTINGHAM DR SE,,Olympia,,us,,98503
