LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-131.5329129,55.3019109,6269,FIRESIDE CT,,KETCHIKAN,,AK,99901,,cb6d3656558a89ed
-131.5358356,55.3018854,,COMMUNITY PARK LOOP SUITE 200,,ANCHORAGE,,AK,99508,,e94cbc9a4c1ab5c0
-131.5354362,55.3015227,,PO BOX 7642,,KETCHIKAN,,AK,99901,,48f6a305f03632c8
-131.5308868,55.3014496,132,FRANKLIN RD,,KETCHIKAN,,AK,99901,,1aa3fe623c8f4c9f
-131.5330998,55.3014156,6229,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,f826f9591e706ec3
-131.5382797,55.301361,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,0499bb12f83316d2
-131.533706,55.3010381,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,9c394571ff72a0e7
-131.6235285,55.3553058,,W 7TH  SUITE 13,,ANCHORAGE,,AK,99503,,f5ffdd3f6ff25807
-131.6191076,55.3534605,,W 7TH  SUITE 13,,ANCHORAGE,,AK,99513,,ed38fb677e914a40
-131.5186268,55.3271024,8384A/B,S TONGASS HWY,,KETCHIKAN,,AK,99901,,60352a0418ae15e5
-131.5228413,55.3285599,8200 BLK(BELOW),ROOSEVELT DR,,KETCHIKAN,,AK,99901,,b72a3be7a21b48a4
-131.5199117,55.3283455,8300 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,043f9b6f55848df6
-131.5221326,55.3285312,8200 BLK(BELOW),ROOSEVELT DR,,KETCHIKAN,,AK,99901,,899326279a8cdd2b
-131.5268819,55.3285823,,PO BOX 23135,,KETCHIKAN,,AK,99901,,5151dc9765a65637
-131.5330075,55.3286052,,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,59d7e5c68a2d60e5
-131.526393,55.3282203,122A/B,PO BOX 23260,,KETCHIKAN,,AK,99901,,4dc0b7944977ea00
-131.5259133,55.328134,106,PO BOX 23260,,KETCHIKAN,,AK,99901,,a3d58246db770312
-131.5269918,55.3282767,,PO BOX 23135,,KETCHIKAN,,AK,99901,,95ced9bcfcfc9ed2
-131.5251505,55.3281687,,S TONGASS HWY,,KETCHIKAN,,AK,99901,,99d17474367fc604
-131.5270667,55.3279489,142,PO BOX 23135,,KETCHIKAN,,AK,99901,,a57a13e49158b1e5
-131.5224884,55.3276847,8200 BLK,SECOND AVE,,KETCHIKAN,,AK,99901,,63da3fcac7ddd96e
-131.5243836,55.3278133,44,S TONGASS HWY,,KETCHIKAN,,AK,99901,,fdbbc73e1be798e4
-131.5232282,55.327687,8219,POWERHOUSE RD,,KETCHIKAN,,AK,99901,,817e96489d2b50a8
-131.5238094,55.3276231,10,POWERHOUSE RD,,KETCHIKAN,,AK,99901,,79a58fba4172d31c
-131.5181264,55.3272551,8400,S TONGASS HWY,,KETCHIKAN,,AK,99901,,38a4c4e006bdb1ae
-131.5201103,55.3269318,8352,BEACH PL SW,,MATTAWA,,WA,99349,,5d2c7ac1aa7bbcdf
-131.6130113,55.3285669,759/771,PO BOX 18043,,COFFMAN COVE,,AK,99918,,6c8bb16df92308ea
-131.6097013,55.3285936,631,FOREST PARK DR,,KETCHIKAN,,AK,99901,,1f7d925bce6edd1b
-131.6133314,55.3283403,795,FOREST PARK DR,,KETCHIKAN,,AK,99901,,406109844de7fe39
-131.6127079,55.3281821,861/863,PO BOX 7911,,KETCHIKAN,,AK,99901,,c15a3772fda16dbe
-131.5227033,55.3265829,8256A/B/C,S TONGASS HWY,,KETCHIKAN,,AK,99901,,2942cb5fd45be4c8
-131.6111382,55.3282479,679,BLUEBERRY DR,,KETCHIKAN,,AK,99901,,addcd639803b110a
-131.522145,55.3266488,8278,PO BOX 791,,KODIAK,,AK,99615,,fd2824409d1031db
-131.5293676,55.3267472,,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,9623d408a9342ab1
-131.6090592,55.3281292,591,SALMONBERRY CIR,,KETCHIKAN,,AK,99901,,12723ce84e23ec64
-131.804902,55.4377045,1265,PO BOX 518,,WARD COVE,,AK,99928,,f4b5c3ecd63e9280
-131.8040168,55.4405926,176,POND REEF RD,,KETCHIKAN,,AK,99901,,b5c586330e31ae32
-131.6104251,55.3282232,592,TIMBERLINE CT,,KETCHIKAN,,AK,99901,,75ed0dc7ea8f9164
-131.5283559,55.3267776,168,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,9361bc6e7675bfa4
-131.6052691,55.3279943,440,FOREST PARK DR,,KETCHIKAN,,AK,99901,,4a3a2f822d218ccd
-131.6082632,55.3279395,119,MOUNTAIN ASH HTS,,KETCHIKAN,,AK,99901,,dee7f17a8e5d8305
-131.6121568,55.3281761,867,N TONGASS HWY,,KETCHIKAN,,AK,99901,,601ed0b417173cad
-131.5329871,55.3267599,,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,9fab29f9002288c0
-131.6135221,55.3280785,831,PO BOX 7761,,KETCHIKAN,,AK,99901,,012adc8f9af98f13
-131.6073941,55.3279719,126A/B,PO BOX 8881,,KETCHIKAN,,AK,99901,,f1346c5407329fe2
-131.6093656,55.3279027,595,SALMONBERRY CIR,,KETCHIKAN,,AK,99901,,01a95804a16e5427
-131.613205,55.3278595,859,CARLANNA LAKE RD CONDO A11,,KETCHIKAN,,AK,99901,,6a04f8490a0dcfe8
-131.610894,55.3278585,683,BLUEBERRY DR APT B,,KETCHIKAN,,AK,99901,,9781d62e730ecd5c
-131.6101177,55.3276924,596,S SALMONBERRY CIR,,KETCHIKAN,,AK,99901,,82f4e671cd39fb9e
-131.5319875,55.3263664,329,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,5c6350d5d2d963a7
-131.6053151,55.3277194,420,FOREST PARK DR,,KETCHIKAN,,AK,99901,,6d6587f83cb7c884
-131.6145961,55.3278589,836A/B,FOREST PARK DR,,KETCHIKAN,,AK,99901,,582fb5d796bdbc8b
-131.6084327,55.32763,101,MOUNTAIN ASH HTS,,KETCHIKAN,,AK,99901,,5eef4e2fbe09ca50
-131.6123642,55.3277292,860,PO BOX 5218,,KETCHIKAN,,AK,99901,,7d36466b971bde85
-131.6094769,55.3275582,599,SALMONBERRY CIR,,KETCHIKAN,,AK,99901,,86dc7a25b89d0088
-131.6119263,55.3273245,207,E FIREWEED LN,,KETCHIKAN,,AK,99901,,60d46716ff8ef094
-131.6136922,55.327341,866,FOREST PARK DR,,KETCHIKAN,,AK,99901,,2ec8967a4404c4b4
-131.6065469,55.327058,373,MIRAMAR DR,,FULLERTON,,CA,92831,,5e2b00a60d9b4081
-131.6087603,55.3270509,71A/B,PO BOX 8276,,KETCHIKAN,,AK,99901,,d2384817a86458c9
-131.6096604,55.3269472,278,E FIREWEED LN,,KETCHIKAN,,AK,99901,,4b6877d643c27207
-131.5277172,55.3257482,283,TONGASS AVE,,KETCHIKAN,,AK,99901,,56590dde259397c3
-131.6075652,55.3269702,52/54,PO BOX 7991,,KETCHIKAN,,AK,99901,,d65dec7061a70dd6
-131.6108664,55.3269018,244,SHOUP ST,,KETCHIKAN,,AK,99901,,17a309c2ba6e4349
-131.6102427,55.3268815,266,FIREWEED LN,,KETCHIKAN,,AK,99901,,d8a9b8cac5f9f9b0
-131.6063634,55.3267979,359,JUNEGRASS DR,,LYNDEN,,WA,98264,,8e9177ea64ba3d1f
-131.6131864,55.3269606,898,A43 E 9TH AVE,,ANCHORAGE,,AK,99501,,0c62b54c14f0a605
-131.6072183,55.3267791,30,MOUNTAIN ASH HTS,,KETCHIKAN,,AK,99901,,81b40ed3008fcfe5
-131.6086424,55.3267436,57,PO BOX 7402,,KETCHIKAN,,AK,99901,,36f82cdd4b1aa6c2
-131.6082997,55.3265608,43,MOUNTAIN ASH HTS,,KETCHIKAN,,AK,99901,,e9e7a7352600177c
-131.6060859,55.3265414,327,MARTIN BUGGE RD,,KETCHIKAN,,AK,99901,,ce701475523f1a5c
-131.6117144,55.3268287,212,PO BOX 5216,,KALISPELL,,MT,59903-5216,,297bff4626dc4ad3
-131.6105466,55.3265652,90,BULL PINE PL,,KETCHIKAN,,AK,99901,,e52f394c029d7e34
-131.6127227,55.3265453,120,FIREWEED LN,,KETCHIKAN,,AK,99901,,6a3b2ff7700879fc
-131.6095631,55.3265237,58,BULL PINE PL,,KETCHIKAN,,AK,99901,,44c0945fb677b1c6
-131.6110069,55.3264355,94,BULL PINE PL,,KETCHIKAN,,AK,99901,,37867f3a544c0c50
-131.6065938,55.3263257,235,S FOREST PARK DR,,KETCHIKAN,,AK,99901,,9d7936f52bd56667
-131.6069997,55.3264996,219,FOREST PARK DR,,KETCHIKAN,,AK,99901,,ab1f8b297d309462
-131.6057862,55.3262565,317,FOREST PARK DR,,KETCHIKAN,,AK,99901,,94728c63ced440f8
-131.6100472,55.3265179,76,BULL PINE PL,,KETCHIKAN,,AK,99901,,895f82abf137155c
-131.6119706,55.3262949,963A/B,FOREST PARK DR,,KETCHIKAN,,AK,99901,,58cc8cb754cba0f5
-131.6062273,55.326072,253,FOREST PARK DR,,KETCHIKAN,,AK,99901,,43c7a1242f21928b
-131.6127108,55.3261059,976/978,FOREST PARK DR,,KETCHIKAN,,AK,99901,,98394ff7e391d80a
-131.5243418,55.3245606,7980,E VILLANOVA RD,,OJAI,,CA,93023,,de512cc921006a61
-131.613182,55.3261335,141A/141B,DOGWOOD PL,,KETCHIKAN,,AK,99901,,54947efab44faaa5
-131.6108947,55.3259945,95,BULL PINE PL,,KETCHIKAN,,AK,99901,,a997b79471f35ef4
-131.6070634,55.3257201,246,PLANO PKWY,,CARROLLTON,,TX,75010,,d957af102c82f664
-131.611895,55.3259136,997,PO BOX 19201,,THORNE BAY,,AK,99919,,226da9965eda5983
-131.5241686,55.3240923,7956,S TONGASS HWY,,KETCHIKAN,,AK,99901,,9d2d43e9387c5286
-131.6126543,55.3254277,1018/1020,PO BOX 42052,,PORTLAND,,OR,97242,,0e460cc10a8c9722
-131.5232776,55.3239399,7942/7944,S TONGASS HWY,,KETCHIKAN,,AK,99901,,1eb29655c3dfda98
-131.6109378,55.3255809,1071/1073,FOREST PARK DR,,KETCHIKAN,,AK,99901,,cb34d33a6cea21e9
-131.6010633,55.3206349,2568,HARDING DR,,SALCHA,,AK,99714,,f81814023c375f67
-131.6015178,55.3207898,2500 BLK,PO BOX 5363,,KETCHIKAN,,AK,99901,,1f14af8b002ecf88
-131.6006826,55.3205096,2572,S TONGASS HWY,,KETCHIKAN,,AK,99901,,635a211ff288ac28
-131.6007728,55.3201066,2573,PO BOX 9062,,KETCHIKAN,,AK,99901,,f1bb69b58b208104
-131.5204534,55.3170712,7446,S TONGASS HWY,,KETCHIKAN,,AK,99901,,a07363e7dbd81fe4
-131.5204009,55.3167072,7418,S TONGASS HWY,,KETCHIKAN,,AK,99901,,291cf0f7c01a06b6
-131.5969346,55.3181891,2760,32ND AVE NW,,STANWOOD,,WA,98292,,db1929ca9c71fef0
-131.5966283,55.3179741,2782,RR2 BOX 20,,KETCHIKAN,,AK,99901,,426381bb8d21a29c
-131.5280627,55.3075145,,ROOSEVELT DR,,KETCHIKAN,,AK,99901,,dc59a0b70d7770ca
-131.5724581,55.3081169,3739,S TONGASS HWY,,KETCHIKAN,,AK,99901,,29cba3740670d405
-131.5305977,55.3054515,6525,THIRD AVE,,KETCHIKAN,,AK,99901,,8c7d18597d65f9c5
-131.5307248,55.3040009,6442,ROOSEVELT DR,,KETCHIKAN,,AK,99901,,f72184c2d7d4c5f5
-131.6694642,55.3481979,1935,S VICTORY RD,,SUTTON,,AK,99674,,06a203522263ffb5
-131.5770712,55.3105418,362A/B,GOLD RD,,KETCHIKAN,,AK,99901,,7be3e5ea603a8446
-131.5773474,55.3107642,340,PO BOX 8943,,KETCHIKAN,,AK,99901,,208660b568b8017c
-131.5765689,55.3097569,36,LODE LN,,KETCHIKAN,,AK,99901,,92c542756ba0d306
-131.5758808,55.3095701,62,LODE LN,,KETCHIKAN,,AK,99901,,1f82cb2064506dc2
-131.5728293,55.3084755,3700 BLK,PO BOX 1901,,WRANGELL,,AK,99929,,8c6935eb3866d44f
-131.6833872,55.5612182,392,PO BOX 586,,WARD COVE,,AK,99928,,a86e843217e0a40c
-131.6830171,55.5623964,,PO BOX 7603,,KETCHIKAN,,AK,99901,,240222daade76f88
-131.6831578,55.5629745,,PO BOX 1186,,WARD COVE,,AK,99928,,f9a31ca0fdc61a03
-131.6846287,55.5631003,,PO BOX 1025,,WARD COVE,,AK,99928,,09350150128ac631
-131.6849002,55.5637625,,JACKSON ST,,KETCHIKAN,,AK,99901,,1bcb42a9b7affef1
-131.6835723,55.5642752,,SECOND AVE,,KETCHIKAN,,AK,99901,,fb17efade05b9287
-131.6849204,55.5650597,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,1664e78d9ce460a9
-131.7671411,55.4878614,16145,TRIDENT LN,,HUNTINGTON BEACH,,CA,92646,,65b94b2e80830549
-131.5280565,55.3017751,6300 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,d7083c0c8344116e
-131.5285957,55.2999986,6200 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,ab684ddd3e8696c1
-131.5286282,55.2991288,6100 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,c46e1fd3baebbc83
-131.5406693,55.2969209,5737,JURGEN DR,,KETCHIKAN,,AK,99901,,a04bae36a0f7497f
-131.5415227,55.2965984,5707,JURGEN DR,,KETCHIKAN,,AK,99901,,47d7b6788e7d9a1c
-131.5376393,55.2952386,5671A/B  & 5673,B S TONGASS HWY,,KETCHIKAN,,AK,99901,,a18e077e79f4fbf4
-131.6430111,55.3428586,1A,CREEK ST,,KETCHIKAN,,AK,99901,,5d276957883675f9
-131.7168255,55.3757256,,PO BOX 5183,,KETCHIKAN,,AK,99901,,3e1a8394105c686b
-131.5382835,55.294944,5665A/B,PO BOX 6471,,KETCHIKAN,,AK,99901,,c8fe6dff50fe45f7
-131.5341555,55.2945513,5784,MARINE VIEW DR,,KETCHIKAN,,AK,99901,,e5e8f022c984687b
-131.6567865,55.573253,,MARTIN ST,,KETCHIKAN,,AK,99901,,f5e21b5e427f38b0
-131.6558725,55.5739907,,PO BOX 5394,,KETCHIKAN,,AK,99901,,7cd14ca393c20e1e
-131.6548788,55.5747512,,N TONGASS AVE,,KETCHIKAN,,AK,99901,,c5e832fde0a1f9cf
-131.6540857,55.5755541,,PO BOX 9533,,KETCHIKAN,,AK,99901,,7764ea1dee4c80d5
-131.6533615,55.5764266,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,5a10dc3ef147a9e4
-131.6524471,55.5768943,,TONGASS AVE SUITE 111-308,,KETCHIKAN,,AK,99901,,6bd0063f786121e4
-131.6519075,55.5773797,,E 17TH ST,,BREMERTON,,WA,98310,,fc26a49e0d75b47e
-131.6511726,55.5777942,,COCOPLUM AVE,,MELBOURNE,,FL,32940,,f3dbb2d4c575626e
-131.650521,55.5782487,,MYRTLE ST,,HALF MOON BAY,,CA,94019,,7f15dc1de2f056fe
-131.6498044,55.578681,,227TH AVE SE,,AUBURN,,WA,98092,,d9bad75341002a7b
-131.6473873,55.5801102,,PO BOX 5204,,KETCHIKAN,,AK,99901,,5c4eb78af12665da
-131.6466941,55.5808691,,PO BOX 5204,,KETCHIKAN,,AK,99901,,363f406d946376c6
-131.6377245,55.6024395,,BROWN WAY,,KETCHIKAN,,AK,99901,,b8954dfaffc54202
-131.6364313,55.6023672,,PO BOX 5076,,KETCHIKAN,,AK,99901,,e453ec7c457b6266
-131.6374377,55.6024386,,OLD DAIRY RD,,KETCHIKAN,,AK,99901,,5099bddc3620652d
-131.6367849,55.6024539,,PO BOX 9499,,KETCHIKAN,,AK,99901,,64ed2efe9c6232ad
-131.6351116,55.6026688,,PO BOX 1655,,WARD COVE,,AK,99928,,0babf0bc139d3fbc
-131.6357373,55.6026664,,PO BOX 1302,,WARD COVE,,AK,99928,,3ad534ad9142113f
-131.6382089,55.6028403,,PO BOX 9044,,KETCHIKAN,,AK,99901,,55f83bfc9c6b6815
-131.6388196,55.6030905,,SW 26TH AVE,,SEATTLE,,WA,98106,,355c3d9b25ea1088
-131.5336459,55.2946294,5800,S TONGASS HWY,,KETCHIKAN,,AK,99901,,ce9ce584a3312d14
-131.5283847,55.3009267,6200 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,4d1e549ea157860a
-131.5726109,55.3068503,3800,PO BOX 6814,,KETCHIKAN,,AK,99901,,8b9326d988c97d57
-131.5300116,55.3065394,6615,BROWN DEER RD,,KETCHIKAN,,AK,99901,,06b666e5a8374ad6
-131.584376,55.3103361,3244,S TONGASS HWY,,KETCHIKAN,,AK,99901,,ea365193babc7626
-131.5825822,55.3099178,3304,S TONGASS HWY,,KETCHIKAN,,AK,99901,,382f76412a580cca
-131.5938486,55.3155664,2868,RT 2 BOX 1 - SAXMAN,,KETCHIKAN,,AK,99901,,ae632d42e21a8cd9
-131.5925749,55.3170808,2851,PO BOX 8558,,KETCHIKAN,,AK,99901,,2719490050da3d36
-131.5269468,55.3261264,116,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,101a3fefd932058e
-131.519201,55.3271259,8300 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,400693c0f55b481e
-131.5305319,55.3267162,,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,e0765a1839c83cc9
-131.528769,55.3279436,176/188,BORCH ST,,KETCHIKAN,,AK,99901,,f222320f20cf2e09
-131.5317294,55.3285188,,TONGASS AVE SUITE 101,,KETCHIKAN,,AK,99901,,e7df0b4dd3e6cd3e
-131.6408477,55.3416254,,FRONT ST,,KETCHIKAN,,AK,99901,,f7281ee5fd3611a6
-131.64094,55.3417633,21,FRONT ST,,KETCHIKAN,,AK,99901,,fa70f5abfac301de
-131.6414028,55.3420411,18,PO BOX 9473,,KETCHIKAN,,AK,99901,,7f9a160df9e339b1
-131.6424977,55.342509,5,PO BOX 23154,,KETCHIKAN,,AK,99901,,dd0bf35b4c3360ce
-131.6427681,55.3425961,2,CREEK ST,,KETCHIKAN,,AK,99901,,11f694f3fb8d92d4
-131.6419263,55.3433553,758,TONGASS AVE,,KETCHIKAN,,AK,99901,,507c3b99aa93502c
-131.634237,55.343518,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,46626fd7ab1fcdd7
-131.688257,55.3538994,3232,DOCK ST,,KETCHIKAN,,AK,99901,,a195db1f46614f8f
-131.6783778,55.3538864,2610,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,fc44f31bbc3d6d35
-131.7506799,55.4982945,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,92e607c70f5a444e
-131.7445415,55.5013493,17491,PO BOX 1025,,WARD COVE,,AK,99928,,125c91e5fa32e813
-131.7370878,55.5055035,1700 BLK,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,d95e88e437382246
-131.713931,55.5197504,,SHORELINE DR,,KETCHIKAN,,AK,99901,,6ff3a294688b2a3c
-131.7028392,55.5301507,,TOTEM BIGHT RD,,KETCHIKAN,,AK,99901,,94693403efd315d8
-131.6618394,55.346202,1429,PO BOX 8080,,KETCHIKAN,,AK,99901,,b900f55f307ed792
-131.663957,55.3469012,1621,HUCKLEBERRY CIR,,KETCHIKAN,,AK,99901,,8c3da1f04f7f590d
-131.6647279,55.3470862,1645-1649,PO BOX 7095,,KETCHIKAN,,AK,99901,,ffb87a7cb0265071
-131.6652192,55.3472495,1705,PO BOX 7095,,KETCHIKAN,,AK,99901,,bd0739d85bf56f47
-131.6654749,55.3473381,1715,PO BOX 7095,,KETCHIKAN,,AK,99901,,274669ccde11874c
-131.6665418,55.3476936,1789/1791,PO BOX 7095,,KETCHIKAN,,AK,99901,,d0d1c7a6e1f876f6
-131.6672827,55.3478679,1723-1775,PO BOX 7095,,KETCHIKAN,,AK,99901,,95ad23747aadc6d8
-131.667729,55.3479467,1813/1817/1819,PO BOX 7095,,KETCHIKAN,,AK,99901,,e7b0b52de9438c55
-131.6682618,55.3480299,1825/1827/1829,PO BOX 7095,,KETCHIKAN,,AK,99901,,fdb2bc9771167d03
-131.6685749,55.3489487,1914,PO BOX 7294,,KETCHIKAN,,AK,99901,,2e42bef96ab92a7d
-131.6682401,55.3490523,121,FIRST AVE,,KETCHIKAN,,AK,99901,,ccec2d85f4120ba5
-131.6682425,55.3491842,1905,FIRST AVE,,KETCHIKAN,,AK,99901,,9c1e264ffcc2a709
-131.6396457,55.3433017,906/908,PARK AVE,,KETCHIKAN,,AK,99901,,450e96249b2d2a5f
-131.7053594,55.3627716,4418,N TONGASS AVE,,KETCHIKAN,,AK,99901,,7973098a0fce6196
-131.7023475,55.3625232,,PO BOX 7858,,KETCHIKAN,,AK,99901,,b0cedba67b9df0e8
-131.7181909,55.3708523,4800 BLK,LOGAN'S TRAIL LN,,BELLINGHAM,,WA, 98226,,302636b80eacc9e2
-131.7939372,55.4727435,25,PO BOX 6555,,KETCHIKAN,,AK,99901,,90e5ca94d09c2f62
-131.8157052,55.473285,,PO BOX 7920,,KETCHIKAN,,AK,99901,,62966acd70f0a13f
-131.8141553,55.4730114,708,TONGASS AVE,,KETCHIKAN,,AK,99901,,9284cea52d107011
-131.8178616,55.4740606,171,PO BOX 1072,,WARD COVE,,AK,99928,,0cc175704a4b9326
-131.8000191,55.4742054,152,MATTLE RD,,KETCHIKAN,,AK,99901,,9f0371f07d25787a
-131.6756935,55.3482254,2491,C ST SUITE 200,,ANCHORAGE,,AK,99503,,ebdb7887a88c85a2
-131.6685972,55.3480812,1831,PO BOX 7294,,KETCHIKAN,,AK,99901,,24c981699cedfe8b
-131.674523,55.3513201,2414/2416,PO BOX 8422,,KETCHIKAN,,AK,99901,,0b343ad02e07dadf
-131.6861426,55.3537629,3100,FRONT ST,,KETCHIKAN,,AK,99901,,27c3f2ecde80746d
-131.6947797,55.3582655,201,MARTIN ST,,KETCHIKAN,,AK,99901,,44b7fd3a06838b16
-131.6995096,55.3577671,4049/4079/4085/4091/4033,TONGASS AVE,,KETCHIKAN,,AK,99901,,0707fe9e19735705
-131.7006489,55.3584343,4159/4161,ARCTIC SLOPE AVE,,ANCHORAGE,,AK,99518,,531d0d9e8dedb6cb
-131.6952083,55.3596748,,PO BOX 7858,,KETCHIKAN,,AK,99901,,0f08d49c9b2c227a
-131.7289953,55.3772275,5100 BLK,SHORELINE DR,,KETCHIKAN,,AK,99901,,1bd9ebfbe92f65af
-131.730587,55.3787154,5235/5237,SHORELINE DR,,KETCHIKAN,,AK,99901,,d0ca63fc3740c305
-131.7316329,55.3795477,5275,PRIMROSE WAY,,WAXHAW,,NC,92173,,b9734553a1e9926e
-131.7321723,55.3794367,5287,PO BOX 8931,,KETCHIKAN,,AK,99901,,c8b45f89119ee603
-131.7368831,55.382193,,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,3f5b2246e03b5278
-131.7352908,55.3933775,5791,N TONGASS AVE,,KETCHIKAN,,AK,99901,,14a51ef431ffeb74
-131.7850721,55.475798,15065/15067,PO BOX 871,,WARD COVE,,AK,99928,,d9f417935d21ea55
-131.7807229,55.4778626,15285,N TONGASS HWY,,KETCHIKAN,,AK,99901,,059b7d08ec400591
-131.7440364,55.4026427,92,PO BOX 9203,,SYLMAR,,CA,91392,,87974bbf099645f5
-131.7496309,55.4050625,8337,PO BOX 8080,,KETCHIKAN,,AK,99901,,c734eb5f8cff845c
-131.748575,55.4051788,8317,PO BOX 892,,WARD COVE,,AK,99928,,d34ceebf6b1000a7
-131.7491015,55.4051895,8339,SNUG HARBOR LN,,KETCHIKAN,,AK,99901,,5dcc9ea99b14d283
-131.7496279,55.4054731,8333,PO BOX 8753,,KETCHIKAN,,AK,99901,,d7579daf8d2b8f5a
-131.7473295,55.4055939,8275/8277,FAIRHAVEN LN,,KETCHIKAN,,AK,99901,,3b59968d5b35a9c4
-131.7441795,55.4056575,8103,89TH AVE W,,EDMONDS,,WA,98026,,b44684ba6fb3e3b3
-131.7497528,55.4058503,8335,PO BOX 6099,,ALHAMBA,,CA,91802,,330125933d307f5b
-131.743024,55.4060434,8061,SHOUP ST,,KETCHIKAN,,AK,99901,,f95db50dd8a41443
-131.7435266,55.4061618,8075,PO BOX 566,,WARD COVE,,AK,99928,,2577d3e8a06a725f
-131.7438958,55.4062069,8097,PO BOX 1331,,WARD COVE,,AK,99928,,4c5b0436ea345954
-131.7464734,55.406416,8205/8207,LURAY CT,,ROSENBERG,,TX,77469,,df14d2d0df685307
-131.7461638,55.4064172,8193,SHOUP ST,,KETCHIKAN,,AK,99901,,484cd10647727036
-131.7452459,55.4063596,8159,PO BOX 6434,,KETCHIKAN,,AK,99901,,22bf22b9afc2bb88
-131.7770513,55.4230241,10100 BLK,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,83fd5b962f70764d
-131.7781684,55.4234602,10100 BLK,PO BOX 8716,,KETCHIKAN,,AK,99901,,8df3645a907bb8c6
-131.7788925,55.423707,10195,PO BOX 8716,,KETCHIKAN,,AK,99901,,c84000d9c8bd7e0a
-131.779814,55.4240375,10229,PO BOX 5218,,KETCHIKAN,,AK,99901,,4fce8c6ffd11ec99
-131.7734604,55.4254295,498/500,SHORELINE DR,,KETCHIKAN,,AK,99901,,3207655046c64469
-131.7997009,55.4709315,519,W CENTURY DR SUITE 101,,LOUISVILLE,,CO,80027,,9279d2947f0fca32
-131.7925595,55.4310065,10929,JEFFERSON WAY,,KETCHIKAN,,AK,99901,,d068f60f04aaa739
-131.7927917,55.4316454,10989,PO BOX 8660,,KETCHIKAN,,AK,99901,,b4d8164a6bc2e554
-131.7947428,55.4324109,11083,PO BOX 6058,,KETCHIKAN,,AK,99901,,7f3acae1ad47c956
-131.7949789,55.4328238,11099,PO BOX 5521,,KETCHIKAN,,AK,99901,,ad3ae7d15b579081
-131.8041436,55.43759,1249,POND REEF RD,,KETCHIKAN,,AK,99901,,6e73a6c950a0f539
-131.8035765,55.4375036,1231,POND REEF RD,,KETCHIKAN,,AK,99901,,f9210becd1935c61
-131.8030771,55.4374479,,HOWARD NEWBY LN,,SPRINGTOWN,,TX,76082,,105f0bd1e3da3e39
-131.8072835,55.4426747,707,PO BOX 1416,,WARD COVE,,AK,99928,,1ca78f123dc10843
-131.808838,55.4431998,218/221,TOTEM BIGHT RD,,KETCHIKAN,,AK,99901,,641ca4f7c909bb6a
-131.8096154,55.4432141,192,RASPBERRY LN,,KETCHIKAN,,AK,99901,,65620a6fa452d3c0
-131.8170183,55.4436471,251A/B,S PT HIGGINS RD,,KETCHIKAN,,AK,99901,,f6cbd5ec3394fee2
-131.8146478,55.4434442,225,LOGANBERRY CT,,KETCHIKAN,,AK,99901,,40ba8b4ee052af0d
-131.8111052,55.4434698,142,PO BOX 1480,,WARD COVE,,AK,99928,,7a936ecc2782d349
-131.8136686,55.4435516,60,RASPBERRY LN,,KETCHIKAN,,AK,99901,,76c55e3b0d6b54e6
-131.8159679,55.4436236,209,LOGANBERRY CT,,KETCHIKAN,,AK,99901,,5f025f5ffde3af4a
-131.8118636,55.4436121,110,N 80TH PL,,MESA,,AZ,85207,,b4223b735307f4d2
-131.8126691,55.4437076,76,PO BOX 240151,,DOUGLAS,,AK,99824,,1c6e93a9d3ca11f3
-131.8181802,55.4442611,303,S PT HIGGINS RD,,KETCHIKAN,,AK,99901,,952025edabe67722
-131.8187214,55.4446122,327,PO BOX 1264,,WARD COVE,,AK,99928,,c4a430eea9f48f2d
