LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-135.4445902,59.2392842,327,N 2nd Ave,,,,,,,d8fffb1a44dbf7c7
-135.444631,59.2390273,325,N 2nd Ave,,,,,,,bb1dde670312355d
-135.4445886,59.2388883,323,N 2nd Ave,,,,,,,8f9d68a0851570d6
-135.4445082,59.2386716,315,N 2nd Ave,,,,,,,3de96c29af22a9b4
-135.4444988,59.2384648,307,N 2nd Ave,,,,,,,51aebf2dd092ccfc
-135.4435002,59.2389141,6,Lutak Rd,,,,,,,8f7046176281acde
-135.4424644,59.2386263,319,N 1st Ave,,,,,,,6ec216072b9328bc
-135.441585,59.2387439,322,N 1st Ave,,,,,,,a492169664298702
-135.4412781,59.2390788,340,N 1st Ave,,,,,,,ef45dd5234ece526
-135.4408456,59.2394059,350,N 1st Ave,,,,,,,c5686c7da9a14f8b
-135.440487,59.2396447,366,N 1st Ave,,,,,,,2e97b359dcd7b6e0
-135.4409549,59.2397765,363,N 1st Ave,,,,,,,82d456f5ab2e2ca3
-135.4403068,59.2381508,317,N Front St,,,,,,,fbad88eb1a75a582
-135.4494877,59.2377229,414,Union St,,,,,,,e31868cdf4553f45
-135.4497747,59.2377459,420,Union St,,,,,,,e402d8d575ede6ef
-135.4489053,59.2372604,131,N 4th Ave,,,,,,,ec0e8a93dd2d6f3d
-135.4494535,59.2373165,417,Union St,,,,,,,905048dc6aff62d6
-135.4489573,59.2370523,127,N 4th Ave,,,,,,,1f9428a3e15dbd3d
-135.4517564,59.2368714,514,Dalton St,,,,,,,ecf70f43e60c485d
-135.4520742,59.2369441,522,Dalton St,,,,,,,7dd02241d6fe3706
-135.4523861,59.2371164,116,N 6th Ave,,,,,,,062a2218ca1bff13
-135.4529347,59.2376203,607,Union St,,,,,,,d913242ea1f1989e
-135.4534503,59.2376282,613,Union St,,,,,,,d45de3d543961624
-135.4538409,59.2374348,115,N 6th Ave,,,,,,,2c93e40570a44bad
-135.452617,59.2382315,600,Union St,,,,,,,5fd7ac13a46f9c50
-135.4448525,59.2373128,205,N 2nd Ave,,,,,,,21147e2c2f021bfd
-135.4448814,59.2374963,211,N 2nd Ave,,,,,,,0fc18b69fa54a475
-135.4447936,59.2377614,225,N 2nd Ave,,,,,,,0e200c8ecf9cbf59
-135.4454119,59.2381399,215,View St,,,,,,,ccb38ecbdb65ea0a
-135.4461377,59.2381121,228,N 3rd Ave,,,,,,,af926839cf63c13f
-135.4461266,59.2378971,218,N 3rd Ave,,,,,,,06967c3a468d8a79
-135.4461782,59.2375694,215,N 3rd Ave,,,,,,,cc4df7bd0213e544
-135.4456472,59.2375311,217,N 3rd Ave,,,,,,,e0a528b510893196
-135.4452725,59.2374127,219,N 2nd Ave,,,,,,,ec8fcdcb00072361
-135.4477625,59.2375721,320,Union St,,,,,,,0d92914939c9b19f
-135.4468566,59.2376096,213,N 3rd Ave,,,,,,,7b5d4405a35d3301
-135.4486231,59.2381351,223,N 4th Ave,,,,,,,1be66f403ecabebc
-135.4487585,59.2383388,227,N 4th Ave,,,,,,,04b47e1376ac9014
-135.4492553,59.2382612,225,N 4th Ave,,,,,,,6cc570f919ad2cc2
-135.4412238,59.2370523,209,N Front St,,,,,,,fc2e0295bed7b067
-135.440792,59.2374652,219,N Front St,,,,,,,4714fe6375f44825
-135.4415371,59.2368019,6,Union St,,,,,,,0b3f7d5ffc3eed1e
-135.4420334,59.2372686,220,N 1st Ave,,,,,,,7847fd5c42dfed5b
-135.4411884,59.2363011,122,N Front St,,,,,,,7cd143c37ace873a
-135.4417347,59.2364052,123,N Front St,,,,,,,a57884849146759a
-135.4441448,59.2377618,222,N 2nd Ave,,,,,,,b2d51d27fc8aa87f
-135.4424346,59.2376059,224,N 1st Ave,,,,,,,43de84549691345b
-135.4431503,59.2370876,106,Union St,,,,,,,c463e17e4537eee3
-135.4475635,59.2397136,404,N 4th Ave,,,,,,,89c9e54fd3e37b53
-135.4477844,59.2399959,410,N 4th Ave,,,,,,,3eecbd9306ec26d6
-135.4475737,59.2414868,510,N 4th Ave,,,,,,,23ac96d47dbf5a15
-135.4453863,59.2414763,228,W Mathias Ave,,,,,,,1da84deec5b5daae
-135.4450021,59.2413651,224,W Mathias Ave,,,,,,,b278698fcfc4a53b
-135.4444233,59.2412776,212,W Mathias Ave,,,,,,,5a8b6eaf4066b948
-135.4439243,59.2413769,509,Young Rd,,,,,,,34a1966f9639db5f
-135.4442646,59.2408471,453,Young Rd,,,,,,,07c7d3a63a077e35
-135.4434655,59.2405784,448,Young Rd,,,,,,,8a5900a3ce57ac1f
-135.4434167,59.2404589,440,Young Rd,,,,,,,9d60e5f2af5a9a83
-135.4439068,59.2402275,435,Young Rd,,,,,,,cfa1f22b62c64e1d
-135.4426534,59.2399598,25,Lutak Rd,,,,,,,61e81efc29b2c53d
-135.4418603,59.2402822,45,Lutak Rd,,,,,,,18be2e7cd3543200
-135.4426531,59.2413504,4,E Mathias Ave,,,,,,,c579101719ffda86
-135.4433101,59.2412669,2,E Mathias Ave,,,,,,,cf19f3f38d1f7091
-135.4442274,59.2417536,513,Young Rd,,,,,,,4e491f5a386fecbb
-135.440554,59.242169,48,E Barnett Dr,,,,,,,4bfadab5d7711b78
-135.4392558,59.2423409,70,E Barnett Dr,,,,,,,4df595edc35f75d6
-135.437683,59.2423325,111,E Barnett Dr,,,,,,,9679b062091bd7b1
-135.437931,59.2426131,112,E Barnett Dr,,,,,,,6ecddc5c0badf8d2
-135.4380052,59.2422736,103,E Barnett Dr,,,,,,,9e1cc69342615b36
-135.4404153,59.2408887,71,Lutak Rd,,,,,,,49c3adb226875851
-135.4396794,59.239999,380,N 1st Ave,,,,,,,6441dcd9043bedf0
-135.4317007,59.2219835,172,Mt. Riley Rd,,,,,,,8e51ecfbbff8b7a6
-135.4305267,59.2221027,186,Mt. Riley Rd,,,,,,,94db9151a048e5dd
-135.4279249,59.2232813,258,Mt. Riley Rd,,,,,,,c21fc2aec99537d1
-135.4379767,59.2091696,1055,Small Tracts Rd,,,,,,,ed97f3875cfabbc1
-135.4366107,59.2075646,1148,Small Tracts Rd,,,,,,,d448c3503b8c2f80
-135.4381419,59.210355,1049,Small Tracts Rd,,,,,,,e97c77c5bd28b933
-135.4439001,59.2242621,323,Tower Rd,,,,,,,a70a12dc25ebac92
-135.4478912,59.2339376,111,S 3rd Ave,,,,,,,4a6eaa291d61dc22
-135.4478488,59.2342865,103,S 3rd Ave,,,,,,,a4bda4f283ce6f7a
-135.4499686,59.2352131,409,Main St,,,,,,,977471dd6ab8c71e
-135.4447489,59.2244024,337,Tower Rd,,,,,,,7b09cbd2060492dd
-135.4444579,59.2248949,330,Tower Rd,,,,,,,c3f3cf6a6d89d6f4
-135.4435302,59.2250632,308,Tower Rd,,,,,,,e5f851ee5da6fafe
-135.4451822,59.225416,376,Mud Bay Rd,,,,,,,6b0c8da8f335402f
-135.4483042,59.2253097,322,Bartlett Blvd,,,,,,,9e12f7994f826762
-135.4397054,59.2215012,592,FAA Rd,,,,,,,c6060e40730fabf9
-135.4405847,59.2218064,540,FAA Rd,,,,,,,529359e036ac8b7e
-135.4403218,59.2206834,605,FAA Rd,,,,,,,22ef54c2f42e65b7
-135.4396507,59.2202652,633,FAA Rd,,,,,,,b726a18fdc3ec785
-135.4384051,59.2204856,606,FAA Rd,,,,,,,7fc93978f289fb29
-135.438213,59.2200491,642,FAA Rd,,,,,,,fff5ac691891d61e
-135.4387757,59.2197381,649,FAA Rd,,,,,,,9be4d7e945630ab9
-135.438547,59.2193108,665,FAA Rd,,,,,,,8422788e2ed46cea
-135.437779,59.219145,675,FAA Rd,,,,,,,aa1ec90158af1737
-135.4423936,59.2237518,453,FAA Rd,,,,,,,46e910c7b4c4332f
-135.4445666,59.2253582,332,Tower Rd,,,,,,,b65379b0c5bf7d6e
-135.446409,59.2266849,324,Mud Bay Rd,,,,,,,8fee38c7608d1cc8
-135.4516259,59.2299041,52,Deishu Dr,,,,,,,cdfa6484d4224f3a
-135.4471182,59.228996,301,S 2nd Ave,,,,,,,3270bb9e53d53f30
-135.4424502,59.2295476,11,Mud Bay Rd,,,,,,,1e219f86fde40548
-135.4425824,59.2294479,15,Mud Bay Rd,,,,,,,9f1da04ac35767d4
-135.4427428,59.2293564,17,Mud Bay Rd,,,,,,,c25c8f14c46de532
-135.4425911,59.2296198,27,Haines Hwy,,,,,,,df95e1624075a7a0
-135.442837,59.2297135,31,Haines Hwy,,,,,,,5dda736aaf45894e
-135.4427276,59.2289833,38,Mud Bay Rd,,,,,,,e9e619ced9225f74
-135.4376278,59.2232134,452,New Hart Rd,,,,,,,91f649411fe10e6a
-135.4387171,59.2238369,420,New Hart Rd,,,,,,,8b164add132b4a35
-135.4392885,59.2240435,414,New Hart Rd,,,,,,,8aabe5a883148f1a
-135.4381687,59.2230752,445,New Hart Rd,,,,,,,09ffea397eee1e9a
-135.4382134,59.224188,437,Matrix Dr,,,,,,,dab200a3a8f1c2bd
-135.4388278,59.2244126,427,Matrix Dr,,,,,,,73128492f6047cf7
-135.4409146,59.2212694,587,FAA Rd,,,,,,,9793066f44f4dafa
-135.4524934,59.235362,527,Main St,,,,,,,d6a1b1168da59c35
-135.4444213,59.2261849,4,Ft. Seward Dr,,,,,,,0c2a976b791880e1
-135.4446438,59.2262931,5,Ft. Seward Dr,,,,,,,ce2d022cd53b9c54
-135.4449753,59.2264583,6,Ft. Seward Dr,,,,,,,c9cdc026c7c8a2b8
-135.4451945,59.2265751,7,Ft. Seward Dr,,,,,,,0fa37df2ce71499c
-135.4454929,59.2267208,8,Ft. Seward Dr,,,,,,,32364f4d63581a51
-135.4456549,59.226807,9,Ft. Seward Dr,,,,,,,7500a727c873e63c
-135.4459274,59.2269476,10,Ft. Seward Dr,,,,,,,f875958b3cf704a6
-135.4460901,59.2270295,11,Ft. Seward Dr,,,,,,,124b64138c6289e8
-135.4439592,59.225947,2,Ft. Seward Dr,,,,,,,6a01e634134f4751
-135.4441248,59.2260313,3,Ft. Seward Dr,,,,,,,22743cda04872799
-135.4436163,59.2257782,1,Ft. Seward Dr,,,,,,,cbb901ed1f663316
-135.4433546,59.2256381,27,Ft. Seward Dr,,,,,,,5f272f033fb6e1eb
-135.4448159,59.2279498,14,Ft. Seward Dr,,,,,,,f5e155de09ec728d
-135.445708,59.2275339,13,Ft. Seward Dr,,,,,,,601c831a3dab730f
-135.446084,59.2273625,12,Ft. Seward Dr,,,,,,,d00c4afb446daccf
-135.4466182,59.2272936,208,FAA Rd,,,,,,,4feb137239d9e885
-135.4560289,59.2294799,512,Chilkoot St,,,,,,,af980cba924f39a1
-135.4568582,59.2294865,511,Chilkoot St,,,,,,,374875e8a4d123d7
-135.4560776,59.2300663,434,Chilkoot St,,,,,,,9c7892bcecb182a0
-135.4560967,59.2304025,422,Chilkoot St,,,,,,,3ab62aa84fd29d85
-135.4557942,59.2306421,407,Chilkoot Loop,,,,,,,37b2a59017febb26
-135.4425571,59.2256523,26,Ft. Seward Dr,,,,,,,44f8399d952b5393
-135.441304,59.2263059,24,Ft. Seward Dr,,,,,,,ff8f4efd5e74a251
-135.4410446,59.2264944,23,Ft. Seward Dr,,,,,,,5d6e699df45fe26d
-135.441064,59.2267653,22,Ft. Seward Dr,,,,,,,b996307aacf3fd26
-135.4424392,59.2274612,18,Ft. Seward Dr,,,,,,,46856a43c70a953a
-135.4427561,59.2276303,17,Ft. Seward Dr,,,,,,,52d6bfb66e1659d9
-135.4445315,59.2280845,15,Ft. Seward Dr,,,,,,,03ebf89bbd754100
-135.4350248,59.2050795,1270,Small Tracts Rd,,,,,,,b54dcf9518725842
-135.434731,59.204089,1307,Small Tracts Rd,,,,,,,2995bee8a92e0714
-135.4336854,59.2047598,1294,Small Tracts Rd,,,,,,,08ccf2bea016d430
-135.4345277,59.2058096,1266,Small Tracts Rd,,,,,,,a428f3fc50db5258
-135.4370428,59.2046997,1227,Small Tracts Rd,,,,,,,54e05ee1b84b666e
-135.4379072,59.205395,1223,Small Tracts Rd,,,,,,,06ca9e2d32f01c71
-135.4395569,59.2082851,1095,Small Tracts Rd,,,,,,,7142935726dfde5f
-135.4380593,59.2077449,1151,Small Tracts Rd,,,,,,,0e94cc2141285fc1
-135.4420774,59.206835,1138,Mud Bay Rd,,,,,,,9a4e9fd6de37b6f9
-135.441674,59.2066996,1146,Mud Bay Rd,,,,,,,d2980e0fbbb5f8ae
-135.4434699,59.2073839,1068,Mud Bay Rd,,,,,,,e75494adb8a341de
-135.4441144,59.2083038,1058,Mud Bay Rd,,,,,,,35b82783c5c42272
-135.4456752,59.2085119,1047,Mud Bay Rd,,,,,,,46ce40807cb6a004
-135.4404634,59.2070942,1158,Mud Bay Rd,,,,,,,53426e105bbabc64
-135.4394348,59.2064799,1150,Mud Bay Rd,,,,,,,070002e7ac467899
-135.4377297,59.2064689,1185,Small Tracts Rd,,,,,,,6ea8a4bc0f66d709
-135.4405679,59.2067653,1154,Mud Bay Rd,,,,,,,d9b895b973a9bd3f
-135.4409263,59.2065902,1152,Mud Bay Rd,,,,,,,870d2725106efedd
-135.4457777,59.2089735,1021,Mud Bay Rd,,,,,,,3e8532f234dbdee3
-135.4462329,59.2092462,1012,Mud Bay Rd,,,,,,,78162a553027f3c0
-135.4471035,59.2096694,983,Mud Bay Rd,,,,,,,235c3ec929f9d797
-135.4446121,59.2095987,1014,Mud Bay Rd,,,,,,,bc8dfe41925c7256
-135.4435902,59.2099594,52,Chilkat Trails Rd,,,,,,,3dabc51e36053128
-135.4453079,59.210166,1000,Mud Bay Rd,,,,,,,71acf4ab1e38e1a2
-135.4451783,59.210535,129,Chilkat Trails Rd,,,,,,,3f0235f865f6ff2b
-135.4464629,59.2104393,974,Mud Bay Rd,,,,,,,8994157e4595c1a1
-135.4470949,59.2110366,940,Mud Bay Rd,,,,,,,13f0b62a5c9b7694
-135.4483277,59.2119381,908,Mud Bay Rd,,,,,,,bf335fed894f43b7
-135.4422184,59.2161012,734,Small Tracts Rd,,,,,,,677f323be0467677
-135.4429588,59.2164997,722,Small Tracts Rd,,,,,,,ec48a2661566559e
-135.4456585,59.2146365,781,Small Tracts Rd,,,,,,,0cb5f2134a729549
-135.4446534,59.2133236,833,Small Tracts Rd,,,,,,,abe1e250cfbd2c5a
-135.4446541,59.2138602,817,Small Tracts Rd,,,,,,,a939c139d5c92b15
-135.4404515,59.2120115,919,Small Tracts Rd,,,,,,,dabb93f605ddc22f
-135.4403109,59.2128211,908,Small Tracts Rd,,,,,,,ece57987dfca984f
-135.4411166,59.213189,840,Small Tracts Rd,,,,,,,bf1223c1d1db1b01
-135.4474607,59.2133687,50,McPhetres Rd,,,,,,,7af4d82e61bb41ff
-135.4484621,59.2136456,836,Mud Bay Rd,,,,,,,2c2d69701c689591
-135.4420657,59.209249,49,Chilkat Trails Rd,,,,,,,d4d3c8b571bc3ea8
-135.4426345,59.2089541,39,Chilkat Trails Rd,,,,,,,23c2368839b2739f
-135.4417282,59.210684,93,Chilkat Trails Rd,,,,,,,da80dacc29805b0d
-135.4406236,59.2102999,73,Chilkat Trails Rd,,,,,,,787e2190621b1573
-135.4413296,59.2099246,67,Chilkat Trails Rd,,,,,,,4ee0d78d82cbc9a3
-135.4427712,59.2098898,54,Chilkat Trails Rd,,,,,,,772801531f2d5151
-135.4294867,59.2025425,1406,Mud Bay Rd,,,,,,,839f8821eb2ec13a
-135.4355044,59.2072926,1162,Small Tracts Rd,,,,,,,935f1d01b5085dea
-135.4383304,59.2073808,1159,Small Tracts Rd,,,,,,,030c8674a7d71131
-135.4347752,59.2088111,1062,Small Tracts Rd,,,,,,,dcf5df476d93c6c7
-135.4363013,59.2082966,1082,Small Tracts Rd,,,,,,,2f3e61b314faf93b
-135.4362853,59.2104977,1046,Small Tracts Rd,,,,,,,70a1ab3e7fc98f5f
-135.4365565,59.2110619,1028,Small Tracts Rd,,,,,,,9c62fc5920f93726
-135.4376401,59.2110113,1019,Small Tracts Rd,,,,,,,c56141fcb96f1004
-135.4363765,59.2118469,990,Small Tracts Rd,,,,,,,4e197a64465afd68
-135.4398105,59.2114113,1017,Small Tracts Rd,,,,,,,f098abc35f1f9cd6
-135.438005,59.2116345,1001,Small Tracts Rd,,,,,,,01f911a24add7328
-135.443991,59.2123454,857,Small Tracts Rd,,,,,,,05e7c3cf14cfcc08
-135.4439648,59.2114951,861,Small Tracts Rd,,,,,,,e26393e806d2a554
-135.4433159,59.2169394,706,Small Tracts Rd,,,,,,,aee48f5956e049b9
-135.4432216,59.217542,668,Small Tracts Rd,,,,,,,626c9b297a9fd455
-135.4451561,59.2174333,671,Small Tracts Rd,,,,,,,02b1502166209c96
-135.4455915,59.217791,661,Small Tracts Rd,,,,,,,b70be651a692bc15
-135.444812,59.2187003,6,Alder Ct,,,,,,,cf331daace59c62a
-135.4434722,59.2186395,652,Small Tracts Rd,,,,,,,d596866c5252d0c3
-135.44181,59.2191152,628,Small Tracts Rd,,,,,,,aee755ffaf279905
-135.4463389,59.2156534,753,Small Tracts Rd,,,,,,,109dbaf349553f4c
-135.4473409,59.2149214,769,Small Tracts Rd,,,,,,,4067e6029425ef8e
-135.4464908,59.2158588,749,Small Tracts Rd,,,,,,,64a7b7dd0f5db026
-135.4485422,59.2144765,798,Mud Bay Rd,,,,,,,31925820622e0099
-135.4486628,59.2142554,806,Mud Bay Rd,,,,,,,b41689dbcd2535df
-135.4462093,59.2168027,715,Small Tracts Rd,,,,,,,7de5c701704c0da6
-135.4318163,59.2032396,1399,Mud Bay Rd,,,,,,,18f96f1a5d0cd536
-135.467197,59.2251547,398,River Rd,,,,,,,bdce1360d67bbd67
-135.4588471,59.2225885,216,River Rd,,,,,,,e7b2ddb1345e42d5
-135.4627206,59.2236401,324,River Rd,,,,,,,f6db3220f6186432
-135.4584769,59.2221966,210,River Rd,,,,,,,58a18eab431c6efb
-135.4555028,59.220792,150,River Rd,,,,,,,a4f63b52f2327ed7
-135.4542797,59.220427,122,River Rd,,,,,,,bbf6ca084cb49378
-135.4525002,59.2197582,84,River Rd,,,,,,,f29e4f6c20789134
-135.4519148,59.219893,76,River Rd,,,,,,,363832304451497e
-135.4447459,59.2132402,8,McPhetres Rd,,,,,,,5a14f687b17c3b8a
-135.4449349,59.2204461,587,Small Tracts Rd,,,,,,,9922d26a9e1514e9
-135.4410089,59.2259606,209,Tower Rd,,,,,,,4d99209fe63392de
-135.4393952,59.2168517,122,Bear Trail Ln,,,,,,,9ca79a4d2ad866e9
-135.4511659,59.2277789,502,Major Rd,,,,,,,4ec2be53cf33b85b
-135.4656845,59.2315546,328,West Fair Dr,,,,,,,4c5ba8f883121f0e
-135.4671591,59.2312539,343,West Fair Dr,,,,,,,59c64bd2dc96a37c
-135.4666225,59.2318308,307,West Fair Dr,,,,,,,273ab580351c15af
-135.465208,59.2328393,286,West Fair Dr,,,,,,,fcc125a389ef1517
-135.4661612,59.2337284,259,West Fair Dr,,,,,,,79d150b941f88f87
-135.4658134,59.2344886,227,West Fair Dr,,,,,,,df43bec3d676d77a
-135.4657761,59.2346199,221,West Fair Dr,,,,,,,205c638ad8fdb89e
-135.4660129,59.2351601,211,West Fair Dr,,,,,,,574582803f5110f3
-135.4422374,59.2300348,12,Haines Hwy,,,,,,,507edce61ec9d847
-135.4428697,59.2303243,32,Haines Hwy,,,,,,,35f179bc08bf3b20
-135.4434005,59.2305881,62,Haines Hwy,,,,,,,2bd3bdecdb90acc1
-135.4439361,59.2300242,55,Haines Hwy,,,,,,,88e65876f9014538
-135.4453774,59.230151,270,S 2nd Ave,BLDG A,,,,,,b522be821d8d30e9
-135.4457945,59.2298389,270,S 2nd Ave,BLDG C,,,,,,e32da7a8c4e01bb4
-135.4461771,59.2300676,270,S 2nd Ave,BLDG B,,,,,,af5171869bef26a1
-135.4459028,59.2303986,270,S 2nd Ave,BLDG E,,,,,,dbf6c4c8ae3fd31f
-135.4442221,59.2320521,33,Mission St,,,,,,,5832acdac73631bd
-135.4415897,59.2280885,34,Blacksmith St,,,,,,,23ed16dbb90bd38c
-135.4410275,59.2289345,5,Totem Rd,,,,,,,b54c4882e1960597
-135.4405313,59.2286572,15,S Beach Rd,,,,,,,33208546fe7a614b
-135.4406462,59.2276315,38,Portage St,,,,,,,8787212951846f92
-135.4398255,59.2280525,12,Portage St,,,,,,,891ec81ddf7b36ba
-135.4400536,59.2279342,20,Portage St,,,,,,,37f29691124ee154
-135.4402791,59.2278066,24,Portage St,,,,,,,18be59fb5b33d146
-135.4406665,59.2273562,43,Portage St,,,,,,,badc62700dc23912
-135.4396555,59.2278443,17,Portage St,,,,,,,9193e145d7f452b2
-135.4397275,59.2273,32,Tower Rd,,,,,,,1170cd6ad4a57fcd
-135.439922,59.2272353,38,Tower Rd,,,,,,,abb8456510f44112
-135.4400838,59.2271809,40,Tower Rd,,,,,,,f0721978da60690c
-135.4402216,59.227039,46,Tower Rd,,,,,,,a4a9b0233f0313c2
-135.4409606,59.227752,40,Portage St,,,,,,,ca0ae39cbe94f8bb
-135.4394542,59.2276214,21,Portage St,,,,,,,6b9631f5ee7c4c27
-135.4390521,59.2275877,18,Tower Rd,,,,,,,27b4f6ffd1d70ec7
-135.439225,59.2275127,24,Tower Rd,,,,,,,417371b7209066cf
-135.4393026,59.2271693,31,Tower Rd,,,,,,,45b0e09d9da41f12
-135.4396609,59.2270257,39,Tower Rd,,,,,,,0f150c3b7bf4e0b3
-135.4399404,59.2268817,47,Tower Rd,,,,,,,0fec389dee32194d
-135.4383868,59.2266678,29,Tower Rd,,,,,,,3283e094c9934b4a
-135.4368381,59.2268928,117,S Beach Rd,,,,,,,13d054400f227dd8
-135.4359889,59.2266797,121,S Beach Rd,,,,,,,61db9fa445b8731b
-135.4378267,59.2269681,25,Tower Rd,,,,,,,379115c0b3350685
-135.4421598,59.2283616,35,Totem Rd,,,,,,,04b5c89841500fbf
-135.4400987,59.2265626,31,Theater Dr,,,,,,,a84693d018c95f0d
-135.4426514,59.2348781,4,Main St,,,,,,,f3ed65a9721493a6
-135.4637413,59.2356878,900,Main St,,,,,,,6d6385802f1b749b
-135.45385,59.2380287,624,Union St,,,,,,,b20f839aac4bc2d6
-135.4532172,59.2385263,614,Union St,,,,,,,2a8bf2dae9251f47
-135.4450398,59.2369656,201,Union St,,,,,,,491addb9755cdf64
-135.4445626,59.2362806,108,N 2nd Ave,,,,,,,39def8c02d8960b0
-135.4454754,59.2357603,215,Dalton St,,,,,,,7ef94846238f906e
-135.443054,59.235894,22,Dalton St,,,,,,,692fabe1b1b1fa67
-135.4418411,59.2353207,14,N Front St,,,,,,,88558d1309b1479c
-135.4421614,59.2389219,327,N 1st Ave,,,,,,,32c17af33311e31d
-135.4418035,59.2394894,343,N 1st Ave,,,,,,,177b8eefd2eaa14e
-135.4425428,59.2393301,329,N 1st Ave,,,,,,,6bd8b665c3e35744
-135.438135,59.2403011,134,Lutak Rd,,,,,,,8db6cdb92f369d6e
-135.4375963,59.2413608,449,Ocean View St,,,,,,,5883cc0f93780213
-135.4382842,59.2412892,435,Ocean View St,,,,,,,e072a7be7bc715d2
-135.4386524,59.2411518,427,Ocean View St,,,,,,,c9b16f65f7aa0552
-135.4423334,59.2369474,20,Union St,,,,,,,b508214d614bd62f
-135.4435338,59.2371637,112,Union St,,,,,,,3cf3b2f7cd1a4e06
-135.4440311,59.237315,130,Union St,,,,,,,be7f199f55df3578
-135.4429811,59.237327,219,N 1st Ave,,,,,,,ab733f6ca8fc53dc
-135.4438847,59.237498,218,N 2nd Ave,,,,,,,cea2c29a76813a21
-135.4433727,59.2359942,102,Dalton St,,,,,,,4e424c433e3dae32
-135.4431069,59.2361371,118,N 2nd Ave,,,,,,,cf90793c9a20403a
-135.4437505,59.2362414,112,Dalton St,,,,,,,c149be2b250b5388
-135.4572932,59.2379795,758,Union St,,,,,,,a146679ae04bb818
-135.4479183,59.2409841,434,N 4th Ave,9B,,,,,,ebd9ec22e13fb03f
-135.4476352,59.240989,434,N 4th Ave,10B,,,,,,0e64c4f969a890ab
-135.4476353,59.240711,434,N 4th Ave,2B,,,,,,8d157a105fe5ece9
-135.4479152,59.2407063,434,N 4th Ave,1B,,,,,,69208c262745ba06
-135.4471176,59.2409952,434,N 4th Ave,12B,,,,,,5485ea9a9ca57a73
-135.4471181,59.240718,434,N 4th Ave,4B,,,,,,df9ed9a0e0a2e515
-135.4471398,59.2403423,434,N 4th Ave,8B,,,,,,31434aadeb675ee2
-135.4476218,59.2403377,434,N 4th Ave,6B,,,,,,2ccc16570b12344f
-135.4479112,59.2403376,434,N 4th Ave,5B,,,,,,e4aeb4e6711081dd
-135.4487024,59.2402111,435,N 4th Ave,M2,,,,,,1b581ee623802bfa
-135.4491728,59.2402675,435,N 4th Ave,M1,,,,,,83e664bad6aa9e0f
-135.4491773,59.240429,435,N 4th Ave,M3,,,,,,ae6106d1e44e152c
-135.4491997,59.2409756,435,N 4th Ave,M9,,,,,,6bda2b0cc54e0c84
-135.449205,59.2412612,435,N 4th Ave,M13,,,,,,f54c48fba9526829
-135.4486602,59.2409815,435,N 4th Ave,M10,,,,,,0d5b06bb12d9f903
-135.4486963,59.2403822,435,N 4th Ave,M4,,,,,,cef105d714e7e3bd
-135.4491927,59.2408379,435,N 4th Ave,M7,,,,,,2c62e69d2b91cfc7
-135.4491799,59.2406794,435,N 4th Ave,M5,,,,,,17fb0b83ac859349
-135.4486788,59.2412359,435,N 4th Ave,M12,,,,,,0a484d29f887df34
-135.4427866,59.2409446,13,E Mathias Ave,,,,,,,070ee57b95e0ba4e
-135.4431646,59.2409728,7,E Mathias Ave,,,,,,,87b7fd8bb144f3b6
-135.4404317,59.2417234,64,E Mathias Ave,,,,,,,b1203b0fdeff5144
-135.4386972,59.2420199,93,E Barnett Dr,,,,,,,d217f16c1016b7c8
-135.4410932,59.2421136,42,E Barnett Dr,,,,,,,038e58982bce811b
-135.4417642,59.2418525,31,E Barnett Dr,,,,,,,8f90c9c36382b693
-135.4423995,59.2418071,21,E Barnett Dr,,,,,,,9e7913df5e5dceaa
-135.4427703,59.2418539,13,E Barnett Dr,,,,,,,874c36a1f2029e18
-135.4432404,59.2418347,5,E Barnett Dr,,,,,,,41800f410e4372d5
-135.4448954,59.2417544,23,W Barnett Dr,,,,,,,3280cf0d5f4af3ff
-135.4439188,59.2422314,519,Young Rd,,,,,,,bc93ca09ebb6f96d
-135.4416517,59.242188,26,E Barnett Dr,,,,,,,a59b4711faec38ae
-135.4417058,59.2429547,24,E Oslund Dr,,,,,,,1ce23b695abbaa56
-135.440756,59.2425039,49,E Oslund Dr,,,,,,,d59fe274d24b6252
-135.4416026,59.2425443,31,E Oslund Dr,,,,,,,2c7d86cf043389d8
-135.4432498,59.2425064,3,E Oslund Dr,,,,,,,cb2b132ce2f8254f
-135.4423178,59.2425401,21,E Oslund Dr,,,,,,,9ea153ea098e061c
-135.4429663,59.2421063,12,E Barnett Dr,,,,,,,98b204e7a6e40895
-135.4445292,59.2428734,214,W Oslund Dr,,,,,,,97c820af351c9015
-135.4458093,59.2429055,234,W Oslund Dr,,,,,,,4c4fce9ab7822296
-135.4466864,59.2425097,255,W Oslund Dr,,,,,,,41e2c53480f691df
-135.4427789,59.2432007,749,Young Rd,,,,,,,95b5f0219dc1f5df
-135.4389556,59.243216,53,Bjornstad Dr,,,,,,,2bcf12a8f79ed271
-135.4364519,59.2436477,833,E Oslund Dr,,,,,,,e13851e87f9cb0f2
-135.4355897,59.2440959,861,E Oslund Dr,,,,,,,9dfe083ad7029ccd
-135.4386502,59.2425147,100,E Barnett Dr,,,,,,,aefe4c55f5bdc73f
-135.4397203,59.2429356,68,E Oslund Dr,,,,,,,0f092708e7b2c7bc
