,NUMBER,STREET,UNIT,CITY,DISTRICT,COUNTRY,REGION,POSTCODE,ID
318443,7,Neustadt,,Tonna,,de,,,
426057,3,Pfarrlandstraße,,Heringen/Helme,,de,,,
524966,27,Webergasse,,Saalfeld/Saale,,de,,,
474689,7,Mittelstraße,,Ilmenau,,de,,,
379906,6,Schweinitzer Weg,,Langenorla,,de,,,
300672,4,Backhausgasse,,Goldbach,,de,,,
36487,59,Ortsstraße,,Weißendorf,,de,,,
438343,18a,Dr.-Franz-Günther-Straße,,Helbedündorf,,de,,,
218795,15,Sankt-Leo-Straße,,Grabfeld,,de,,,
214079,45,Alte Straße,,Zella-Mehlis,,de,,,
545060,19,Zur Trifft,,Deuna,,de,,,
142659,5,Rosenweg,,Weißensee,,de,,,
547551,40,Dorfstraße,,Fretterode,,de,,,
585437,68,Johannisstraße,,Mühlhausen/Thüringen,,de,,,
338747,30,Talstraße,,Jena,,de,,,
164197,35,Dorfstraße,,Mönchenholzhausen,,de,,,
192301,50,Bachstraße,,Meiningen,,de,,,
288862,7,Schleiferstraße,,Bad Liebenstein,,de,,,
92896,12,Kunemundweg,,Erfurt,,de,,,
27943,1,Am Weberbrunnen,,Langenwetzendorf,,de,,,
74839,6,Ringstraße,,Ziegelheim,,de,,,
260363,45a,Bahnhofstraße,,Creuzburg,,de,,,
88377,11,Ritterspornstraße,,Erfurt,,de,,,
419981,23,Hohenstaufenstraße,,Nordhausen,,de,,,
383244,3,Am Hain,,Neustadt an der Orla,,de,,,
569118,15b,Heiligenhöfe,,Am Ohmberg,,de,,,
86050,45,Ulan-Bator-Straße,,Erfurt,,de,,,
439088,21,Dorfstraße,,Helbedündorf,,de,,,
572931,25,Zum Unstruttal,,Bad Langensalza,,de,,,
599922,26,Büttstedter Straße,,Anrode,,de,,,
374086,12a,Mühltal,,Weißenborn,,de,,,
422325,34,Straße der Einheit,,Wipperdorf,,de,,,
400868,1,Adolfshaide,,Wurzbach,,de,,,
572298,7,Salzastraße,,Bad Langensalza,,de,,,
334027,62,Mühlenstraße,,Jena,,de,,,
368024,3,Hauptstraße,,Reichenbach,,de,,,
173570,2,August-Bebel-Straße,,Suhl,,de,,,
121621,49,Rastenberger Straße,,Buttstädt,,de,,,
524901,4,Saalstraße,,Saalfeld/Saale,,de,,,
316269,6,Waldstraße,,Tabarz/Thür. Wald,,de,,,
60157,2,Am Park,,Lucka,,de,,,
29769,48,Lindenkreuz,,Lindenkreuz,,de,,,
82230,2,Neuruppiner Straße,,Erfurt,,de,,,
515009,44,Schwarzburger Straße,,Lichte,,de,,,
91048,9d,Am Roten Hof,,Erfurt,,de,,,
568672,19,Feldstraße,,Am Ohmberg,,de,,,
524728,14,Markt,,Saalfeld/Saale,,de,,,
592371,4,Petersberg,,Mülverstedt,,de,,,
67890,34b,Meeraner Straße,,Ponitz,,de,,,
330718,9,An der Bleiche,,Nesse-Apfelstädt,,de,,,
270265,37,Karolinenstraße,,Ruhla,,de,,,
322832,4,Tiergartenstraße,,Waltershausen,,de,,,
6092,2,Gagarinstraße,,Gera,,de,,,
108483,44,Auf den Bergäckern,,Weimar,,de,,,
18129,11,Ernst-Thälmann-Straße,,Berga/Elster,,de,,,
569760,14,Schulstraße,,Am Ohmberg,,de,,,
569959,38,Jützenbacher Straße,,Sonnenstein,,de,,,
61334,3,Eigenheimstraße,,Lumpzig,,de,,,
179939,23,Suhler Straße,,Benshausen,,de,,,
41247,94,Aumaische Straße,,Zeulenroda-Triebes,,de,,,
497407,17,Marktstraße,,Schalkau,,de,,,
206644,2,Pappenstein,,Stepfershausen,,de,,,
22006,7,Marktstraße,,Greiz,,de,,,
138326,64,Sebastian-Bach-Straße,,Sömmerda,,de,,,
370524,8,Clara-Zetkin-Straße,,St. Gangloff,,de,,,
478072,16,Karl-Liebknecht-Straße,,Ilmenau,,de,,,
33081,12,Paitzdorfer Straße,,Rückersdorf,,de,,,
506719,65,Hämmerer Ortsstraße,,Frankenblick,,de,,,
323117,44,Ziegenbergstraße,,Waltershausen,,de,,,
123554,26,Thienemannstraße,,Gangloffsömmern,,de,,,
91342,15,Riesaer Weg,,Erfurt,,de,,,
230146,95,Neubrunnstraße,,Schleusegrund,,de,,,
420829,60,Hauptstraße,,Nordhausen,,de,,,
181216,7,Am Dreiacker,,Breitungen/Werra,,de,,,
121507,17,Niederwendenstraße,,Buttstädt,,de,,,
422358,47,Straße der Einheit,,Wipperdorf,,de,,,
9290,32,Straße des Friedens,,Gera,,de,,,
269669,8,Bahnhofstraße,,Ruhla,,de,,,
590616,3,Jakobistraße,,Mühlhausen/Thüringen,,de,,,
90112,51,Rembrandtstraße,,Erfurt,,de,,,
492739,31,Bahnweg,,Lauscha,,de,,,
138081,9a,Hegelplatz,,Sömmerda,,de,,,
32174,29,Altenburger Straße,,Ronneburg,,de,,,
570468,99,Hinterdorf,,Sonnenstein,,de,,,
346645,62,Leo-Sachse-Straße,,Jena,,de,,,
585718,134,Mittelstraße,,Mühlhausen/Thüringen,,de,,,
499545,3,Angerstraße,,Sonneberg,,de,,,
277418,1,Am Wasserlauf,,Unterbreizbach,,de,,,
582760,6,Am Berg,,Körner,,de,,,
505282,16,Talstraße,,Steinach,,de,,,
399375,18,Schilbach,,Tanna,,de,,,
263626,35,Bahnhofstraße,,Geisa,,de,,,
277152,9,Schachtstraße,,Unterbreizbach,,de,,,
599003,6,Tannengasse,,Menteroda,,de,,,
13892,5a,Kaimberg,,Gera,,de,,,
197308,10,Koppisrain,,"Schmalkalden, Kurort",,de,,,
68582,9a,Talstraße,,Rositz,,de,,,
180676,1,Dichte Reihe,,Breitungen/Werra,,de,,,
592418,25,Ihlefelder Straße,,Mülverstedt,,de,,,
560994,14a,Hinterste Binde,,Uder,,de,,,
102296,20,Albrechtstraße,,Erfurt,,de,,,
206652,31,Untere Dorfstraße,,Stepfershausen,,de,,,
110088,80,Am Teichdamme,,Weimar,,de,,,
474475,5,Kummel,,Ilmenau,,de,,,
358656,22a,Dorfstraße,,Freienorla,,de,,,
77897,18,Niels-Bohr-Weg,,Erfurt,,de,,,
577559,12,Markt,,Bad Tennstedt,,de,,,
557448,28,Hauptstraße,,Küllstedt,,de,,,
469865,25,Gartenstraße,,Gräfenroda,,de,,,
555521,27,Musserstraße,,Kallmerode,,de,,,
91654,30,Walter-Gropius-Straße,,Erfurt,,de,,,
377124,38,Ortsstraße,,Dittersdorf,,de,,,
581436,1,Oberriedsweg,,Herbsleben,,de,,,
577583,7,Marktstraße,,Bad Tennstedt,,de,,,
330096,66,Karl-Marx-Straße,,Nesse-Apfelstädt,,de,,,
213680,28,Untertor,,Wasungen,,de,,,
499503,2,Angerstraße,,Sonneberg,,de,,,
126362,220,Hauptstraße,,Guthmannshausen,,de,,,
285139,9,Kohlbachstraße,,Gerstungen,,de,,,
471946,38,Kleine Gothaer Straße,,Amt Wachsenburg,,de,,,
602781,8,Schloßstraße,,Südeichsfeld,,de,,,
598231,19b,Reiserstraße,,Unstruttal,,de,,,
2897,4,Am Mühlgraben,,Gera,,de,,,
10438,7,Milbitzer Straße,,Gera,,de,,,
200235,5,Salzbrücke,,"Schmalkalden, Kurort",,de,,,
58265,7,Dorfstraße,,Jonaswalde,,de,,,
123502,8,Keilsgasse,,Gangloffsömmern,,de,,,
451808,8,Teichbornweg,,Sondershausen,,de,,,
193702,13,Kirschweg,,Metzels,,de,,,
240838,41,Dorfstraße,,Römhild,,de,,,
262834,3,Schulstraße,,Ettenhausen a.d. Suhl,,de,,,
339012,7,Unterm Markt,,Jena,,de,,,
309250,18,Am Stockborn,,Gotha,,de,,,
526408,50a,Frankenweg,,Saalfeld/Saale,,de,,,
362448,7,Rudolf-Breitscheid-Straße,,Hermsdorf,,de,,,
239911,2,Wiesenstraße,,Masserberg,,de,,,
76393,43,Cammermeisterweg,,Erfurt,,de,,,
444801,4,Fischerstraße,,Roßleben,,de,,,
553126,7,Grünewaldstraße,,Heilbad Heiligenstadt,,de,,,
33956,29,Chursdorf,,Seelingstädt,,de,,,
331582,10,Mechterstädter Straße,,Hörsel,,de,,,
324634,10,Crawinkler Straße,,Wölfis,,de,,,
563202,55,Kreisstraße,,Schimberg,,de,,,
334755,4,In den Steingelängen,,Jena,,de,,,
78091,14,Friedrich-Ebert-Straße,,Erfurt,,de,,,
130565,21,Roßplatz,,Kölleda,,de,,,
27789,70,Neuärgerniß,,Langenwetzendorf,,de,,,
50203,21,Neugasse,,Altenburg,,de,,,
561441,11,Straße der Einheit,,Uder,,de,,,
581298,2,Kiesersgasse,,Herbsleben,,de,,,
459875,4,Bahnhofstraße,,Arnstadt,,de,,,
214296,5,Auguststraße,,Zella-Mehlis,,de,,,
33901,5,Chursdorf,,Seelingstädt,,de,,,
97757,2,Cäciliastraße,,Erfurt,,de,,,
394511,19,Dr.-Wilhelm-Külz-Straße,,Triptis,,de,,,
259134,40,Dorfstraße,,Brunnhartshausen,,de,,,
391370,4,Geschwister-Scholl-Weg,,Schleiz,,de,,,
168695,80,Zimmerscher Weg,,Saaleplatte,,de,,,
99539,41,Pergamentergasse,,Erfurt,,de,,,
600059,10,Kleinlangsgasse,,Anrode,,de,,,
159156,12,Zum Rabenberg,,Hopfgarten,,de,,,
163176,18,Am Kötschblick,,Mellingen,,de,,,
531761,21a,Treppendorf,,Remda-Teichel,,de,,,
232275,7,Am Wasser,,Schmeheim,,de,,,
342842,16,Magnus-Poser-Straße,,Jena,,de,,,
466906,40,Großbreitenbacher Straße,,Gehren,,de,,,
449749,58,Hubertusweg,,Sondershausen,,de,,,
401284,8,Ebersdorfer Straße,,Remptendorf,,de,,,
396893,14,Pößnecker Straße,,Krölpa,,de,,,
88537,17,Meuselwitzer Hof,,Erfurt,,de,,,
207867,14,Karl-Marx-Straße,,Brotterode-Trusetal,,de,,,
486308,8a,Hauptstraße,,Wipfratal,,de,,,
39772,22,Frotschau,,Zeulenroda-Triebes,,de,,,
162390,21,Am Schwemmtümpfel,,Magdala,,de,,,
574828,30,Feldstraße,,Bad Langensalza,,de,,,
2575,17,Südstraße,,Gera,,de,,,
567464,11,Alte Chaussee,,Leinefelde-Worbis,,de,,,
169268,4,Karl-Liebknecht-Straße,,Ilmtal-Weinstraße,,de,,,
83569,27,Pfortenweg,,Erfurt,,de,,,
600956,27,Hauptstraße,,Südeichsfeld,,de,,,
446162,31,Seegasse,,Sondershausen,,de,,,
335049,24c,Musäusring,,Jena,,de,,,
251227,4,Stieglitzgasse,,Eisenach,,de,,,
550662,1,Mozartstraße,,Heilbad Heiligenstadt,,de,,,
555967,37,Am Hopfenberg,,Kella,,de,,,
369693,9,Am Siebenhügel,,Schöngleina,,de,,,
525074,9,An der Veitsburg,,Saalfeld/Saale,,de,,,
253242,31,August-Bebel-Straße,,Bad Salzungen,,de,,,
138789,28,Wachtelstraße,,Sömmerda,,de,,,
276079,3,Schulstraße,,Treffurt,,de,,,
369388,7,Dorfstraße,,Schlöben,,de,,,
541516,5,Kiefernweg,,Arenshausen,,de,,,
201204,19,Bahnhofstraße,,"Schmalkalden, Kurort",,de,,,
436610,17,Nordstraße,,Gehofen,,de,,,
411396,71,Dorfstraße,,Nohra,,de,,,
408252,49,Dorfstraße,,Friedrichsthal,,de,,,
416214,23,Stolberger Straße,,Nordhausen,,de,,,
255690,18a,Übelrodaer Straße,,Barchfeld-Immelborn,,de,,,
460332,5,Ernst-Schmidt-Straße,,Arnstadt,,de,,,
268183,13,Eisenacher Straße,,Mihla,,de,,,
377725,23a,Ortsstraße,,Gertewitz,,de,,,
120861,7,Straße des Friedens,,Bilzingsleben,,de,,,
478660,12,Gartenstraße,,Ilmenau,,de,,,
83223,39,An der Sulze,,Erfurt,,de,,,
563204,4,Kreisstraße,,Schimberg,,de,,,
286386,2,Backhausweg,,Hörselberg-Hainich,,de,,,
289013,1,Hauptstraße,,Bad Liebenstein,,de,,,
125616,13,Straße der Einheit,,Großrudestedt,,de,,,
273382,17,August-Bebel-Straße,,Tiefenort,,de,,,
266912,21,Alte Marksuhler Straße,,Marksuhl,,de,,,
506934,74,Steinheider Straße,,Frankenblick,,de,,,
358300,2,Eisenberger Straße,,Frauenprießnitz,,de,,,
56131,53,Luckaer Straße,,Gerstenberg,,de,,,
76279,26,Hubertusstraße,,Erfurt,,de,,,
513688,27b,Straße des Friedens,,Kaulsdorf,,de,,,
37274,9,Hüttchenbergstraße,,Wünschendorf/Elster,,de,,,
225674,12,Kaltenbronner Weg,,Hildburghausen,,de,,,
397606,24,Bachstraße,,Gefell,,de,,,
8468,13,Plauensche Straße,,Gera,,de,,,
118909,29,Belvederer Allee,,Weimar,,de,,,
515558,6,Mühlwiese,,Mellenbach-Glasbach,,de,,,
206009,11,Bermbacher Straße,,"Steinbach-Hallenberg, Kurort",,de,,,
508411,12,Oberwirbach,,Bad Blankenburg,,de,,,
395133,7,Mittelring,,Triptis,,de,,,
224401,23,Straße der Einheit,,Hellingen,,de,,,
474740,20,Oberpörlitzer Landstraße,,Ilmenau,,de,,,
434346,17,Markt,,Clingen,,de,,,
502726,8,Obere Marktstraße,,Sonneberg,,de,,,
446865,21,Am Rain,,Sondershausen,,de,,,
172300,29,Heinrichser Straße,,Suhl,,de,,,
530196,45,Florian-Geyer-Straße,,Saalfeld/Saale,,de,,,
129284,17,Dorfstraße,,Kölleda,,de,,,
20031,92,Endschütz,,Endschütz,,de,,,
440741,141a,Kolonie,,Heygendorf,,de,,,
59185,8,Fabrikstraße,,Langenleuba-Niederhain,,de,,,
384012,21,Am Lindenplatz,,Neustadt an der Orla,,de,,,
75096,7,Am Berg,,Ziegelheim,,de,,,
204543,8,Bahnübergang,,"Steinbach-Hallenberg, Kurort",,de,,,
170750,14,Schmiedefelder Straße,,Suhl,,de,,,
100872,5,Triftgasse,,Erfurt,,de,,,
518141,7,Döhlen,,Probstzella,,de,,,
274943,31,Langer Weg,,Treffurt,,de,,,
60998,7,Schillerstraße,,Lucka,,de,,,
355607,38,Dorfstraße,,Eineborn,,de,,,
505266,9,Steinbächleinring,,Steinach,,de,,,
177175,8b,Am Roten Stein,,Suhl,,de,,,
49213,10,Baumschulenweg,,Altenburg,,de,,,
73922,31,Dorfstraße,,Vollmershain,,de,,,
39602,30,Dorfstraße,,Zeulenroda-Triebes,,de,,,
34862,3,Markt,,Weida,,de,,,
308313,23,Konstantin-Ziolkowski-Straße,,Gotha,,de,,,
473301,13,Am Kirchberg,,Amt Wachsenburg,,de,,,
457590,16,Zur Arnsburg,,Kyffhäuserland,,de,,,
446672,7,Reitbahn,,Sondershausen,,de,,,
244700,3,Am Ramsberg,,Eisenach,,de,,,
321138,18,Ernstrodaer Straße,,Waltershausen,,de,,,
270115,1a,In der Ecke,,Ruhla,,de,,,
525060,2,Alter Markt,,Saalfeld/Saale,,de,,,
200739,5,Weidebrunner Tor,,"Schmalkalden, Kurort",,de,,,
570887,8,Hintergasse,,Sonnenstein,,de,,,
389525,17,Breite Straße,,Pößneck,,de,,,
159696,61,Im Hirseborn,,Kleinobringen,,de,,,
106917,7,Bogenstraße,,Erfurt,,de,,,
564461,10,Weißer Weg,,Leinefelde-Worbis,,de,,,
19927,46,Crimla,,Crimla,,de,,,
543754,26,Gartenstraße,,Breitenworbis,,de,,,
545925,12,Küllstedter Straße,,Dingelstädt,,de,,,
325139,1,Erfurter Straße,,Zimmernsupra,,de,,,
584119,1,Sachsenstraße,,Mühlhausen/Thüringen,,de,,,
1110,58,Am Stockberg,,Gera,,de,,,
443879,2,Kleine Wassergasse,,Ringleben,,de,,,
290080,42,Altensteiner Straße,,Bad Liebenstein,,de,,,
503569,33,Karl-Marx-Straße,,Sonneberg,,de,,,
161030,5,Jakobshöhe,,Kranichfeld,,de,,,
517147,7,Ortsstraße,,Oberweißbach/Thür. Wald,,de,,,
578368,11,Herrenstraße,,Blankenburg,,de,,,
566070,2,Martins Feld,,Leinefelde-Worbis,,de,,,
528848,4,Am Tauschwitzer Bach,,Saalfeld/Saale,,de,,,
515573,59,Karl-Marx-Straße,,Mellenbach-Glasbach,,de,,,
219599,25,Bahrastraße,,Grabfeld,,de,,,
555204,16,Katzhagen,,Hundeshagen,,de,,,
183077,25,Frankenheimer Straße,,Erbenhausen,,de,,,
62987,4,Bebelstraße,,Meuselwitz,,de,,,
580867,3,Anger,,Herbsleben,,de,,,
359440,6,Unter dem Erlicht,,Großlöbichau,,de,,,
167283,3,Süßenborner Weg,,Umpferstedt,,de,,,
39849,103,Niederböhmersdorf,,Zeulenroda-Triebes,,de,,,
403948,29,Wernsdorf,,Saalburg-Ebersdorf,,de,,,
235775,64,Hauptstraße,,Veilsdorf,,de,,,
298369,8,Am Hüllrod,,Friedrichroda,,de,,,
575056,40,Gutenbergstraße,,Bad Langensalza,,de,,,
472961,9,Im Semmichbache,,Amt Wachsenburg,,de,,,
491473,7,Bergstraße,,Föritz,,de,,,
16544,19,Straße der Freundschaft,,Gera,,de,,,
506679,46,Meschenbach,,Frankenblick,,de,,,
203332,2a,Kleinhelmerser Weg,,Schwallungen,,de,,,
355087,10,Hauptstraße,,Crossen an der Elster,,de,,,
556687,15,Unterm Dorfe,,Kirchworbis,,de,,,
420539,8,Rodishainer Weg,,Nordhausen,,de,,,
187305,7,Sanddelle,,Hümpfershausen,,de,,,
553068,12,Geschwister-Scholl-Straße,,Heilbad Heiligenstadt,,de,,,
281284,10a,Ortsstraße,,Wutha-Farnroda,,de,,,
370798,7,Teichgasse,,St. Gangloff,,de,,,
392078,20,Nordstraße,,Schleiz,,de,,,
322952,4,Victor-von-Scheffel-Straße,,Waltershausen,,de,,,
282513,5,Am Schunkenhofe,,Wutha-Farnroda,,de,,,
571940,23,An der Unstrut,,Altengottern,,de,,,
51567,8,Fabrikstraße,,Altenburg,,de,,,
169033,1,Lange Straße,,Ilmtal-Weinstraße,,de,,,
34070,13,Fußweg,,Weida,,de,,,
91579,15,Meißener Weg,,Erfurt,,de,,,
503705,17,Bauernweg,,Sonneberg,,de,,,
15319,122,Am Speitewitz,,Gera,,de,,,
424772,61,Hauptstraße,,Werther,,de,,,
473812,1,Mittelgasse,,Amt Wachsenburg,,de,,,
536907,16,Heilingen,,Uhlstädt-Kirchhasel,,de,,,
400415,10,Schulweg,,Wurzbach,,de,,,
227608,32,Am Gries,,Hildburghausen,,de,,,
283166,17a,Profischer Weg,,Moorgrund,,de,,,
108052,10,Robert-Blum-Straße,,Weimar,,de,,,
516026,40,Hauptstraße,,Meuselbach-Schwarzmühle,,de,,,
64518,5c,Lindengasse,,Meuselwitz,,de,,,
354502,10,Lerchenweg,,Dornburg-Camburg,,de,,,
285057,23,Grenzstraße,,Gerstungen,,de,,,
216416,1,Hirtenstraße,,Zella-Mehlis,,de,,,
185411,61,Gothaer Straße,,Floh-Seligenthal,,de,,,
140370,2,Straße des Friedens,,Straußfurt,,de,,,
281433,34,Deubacher Straße,,Wutha-Farnroda,,de,,,
103611,87,Alte Chaussee,,Erfurt,,de,,,
355942,4,An den Langen Feldern,,Eisenberg,,de,,,
513311,17b,Am Anger,,Kaulsdorf,,de,,,
375528,75,Hainchen,,Schkölen,,de,,,
325617,103a,Ernstrodaer Straße,,Leinatal,,de,,,
445627,80,Ziegelrodaer Straße,,Roßleben,,de,,,
411679,51,Sondershäuser Straße,,Nohra,,de,,,
352780,2,Gartenstraße,,Bürgel,,de,,,
27624,40,Wildetaubener Hauptstraße,,Langenwetzendorf,,de,,,
34468,24,Gräfenbrück,,Weida,,de,,,
593106,68,Hauptstraße,,Obermehler,,de,,,
454084,36,Dr.-Külz-Straße,,Wiehe,,de,,,
51209,1a,Carl-von-Ossietzky-Straße,,Altenburg,,de,,,
167115,28a,Im Dorfe,,Troistedt,,de,,,
54090,131,Zschernitzscher Straße,,Altenburg,,de,,,
410385,59,Bahnstraße,,Lipprechterode,,de,,,
2350,40,Liselotte-Herrmann-Straße,,Gera,,de,,,
404544,18,Gemeindemühlenweg,,Bleicherode,,de,,,
364007,1e,Ölwiesenweg,,Kahla,,de,,,
449502,9,Hasenholzweg,,Sondershausen,,de,,,
203199,116,Hauptstraße,,Schwallungen,,de,,,
124621,127,Bergtor,,Großbrembach,,de,,,
31896,15,Schloßstraße,,Ronneburg,,de,,,
18700,9,Wolfersdorf Herrengasse,,Berga/Elster,,de,,,
538271,24,Friedrich-Ebert-Straße,,Unterwellenborn,,de,,,
374181,19,Straße der Einheit,,Weißenborn,,de,,,
343689,32,Am Steinborn,,Jena,,de,,,
527649,6,Hohe Straße,,Saalfeld/Saale,,de,,,
163062,8,Dorfstraße,,Mechelroda,,de,,,
478501,59,Oehrenstöcker Landstraße,,Ilmenau,,de,,,
449630,26,Hermann-Danz-Straße,,Sondershausen,,de,,,
89005,37,Geraer Straße,,Erfurt,,de,,,
214999,7,Rodebachstraße,,Zella-Mehlis,,de,,,
278744,17,Schulstraße,,Vacha,,de,,,
478031,1,Schwanitzstraße,,Ilmenau,,de,,,
240250,11,Am Spital,,Römhild,,de,,,
316395,6,Schulplatz,,Tabarz/Thür. Wald,,de,,,
128767,3,Neue Straße,,Kleinneuhausen,,de,,,
427097,8a,Friedrich-Ebert-Straße,,Harztor,,de,,,
345838,4,Am Rasen,,Jena,,de,,,
336890,16b,Otto-Devrient-Straße,,Jena,,de,,,
299229,9,Gothaer Straße,,Friemar,,de,,,
363877,44,Moskauer Straße,,Kahla,,de,,,
514383,38,Neustadt,,Lehesten,,de,,,
10795,11,Dr.-Hufeland-Straße,,Gera,,de,,,
33666,45,Friedmannsdorf,,Seelingstädt,,de,,,
337012,49,Am Planetarium,,Jena,,de,,,
37804,66,Kühbergsflur,,Zeulenroda-Triebes,,de,,,
389664,1,Ringstraße,,Pößneck,,de,,,
300999,2,Rohrgasse,,Goldbach,,de,,,
184781,153,Ortsstraße,,Floh-Seligenthal,,de,,,
245021,26,An der Michelskuppe,,Eisenach,,de,,,
549569,3,Klusbergstraße,,Großbartloff,,de,,,
202068,2c,Kirchweg,,"Schmalkalden, Kurort",,de,,,
281516,27,Hörseltalstraße,,Wutha-Farnroda,,de,,,
211555,61,Ernst-Thälmann-Straße,,Viernau,,de,,,
35091,26,Nordstraße,,Weida,,de,,,
393428,42,Dorfstraße,,Schleiz,,de,,,
227015,6,Untere Dorfstraße,,Hildburghausen,,de,,,
211972,7,Plan,,Wallbach,,de,,,
204268,1b,Hauptstraße,,Schwarza,,de,,,
22225,99,Pohlitzer Straße,,Greiz,,de,,,
473476,114,Steinberg,,Amt Wachsenburg,,de,,,
308301,22,Lindemannstraße,,Gotha,,de,,,
418556,41,Alte Leipziger Straße,,Nordhausen,,de,,,
282990,7,Hauptstraße,,Moorgrund,,de,,,
277119,4,Querstraße,,Unterbreizbach,,de,,,
151973,19,Eckartsbergaer Straße,,Bad Sulza,,de,,,
416365,19,Taschenberg,,Nordhausen,,de,,,
163054,7,Dorfstraße,,Mechelroda,,de,,,
180720,53a,Eisenacher Straße,,Breitungen/Werra,,de,,,
47249,4,Herrengasse,,Mohlsdorf-Teichwolframsdorf,,de,,,
22711,2,Teichgasse,,Greiz,,de,,,
568734,9,Im Schlage,,Am Ohmberg,,de,,,
322912,40b,Tiergartenstraße,,Waltershausen,,de,,,
372738,37,Dorfstraße,,Tautendorf,,de,,,
12957,3,Egon-Erwin-Kisch-Straße,,Gera,,de,,,
184301,43,Heidenstein,,Floh-Seligenthal,,de,,,
89368,31,Auf den Lösern,,Erfurt,,de,,,
391213,15,Burgker Straße,,Schleiz,,de,,,
24545,27,Mühlberg,,Greiz,,de,,,
468734,6,Gutshof,,Geschwenda,,de,,,
64377,74,Zeitzer Straße,,Meuselwitz,,de,,,
499392,45,Unterlinder Straße,,Sonneberg,,de,,,
183059,1,Hauptstraße,,Erbenhausen,,de,,,
108009,2a,Hauptstraße,,Weimar,,de,,,
509113,12,Johannisgasse,,Bad Blankenburg,,de,,,
365883,14,Dürrengleina,,Milda,,de,,,
476962,14,Hangeberg,,Ilmenau,,de,,,
263028,13,Springen,,Frauensee,,de,,,
581588,18,Schulgasse,,Herbsleben,,de,,,
351250,11,Luststraße,,Bad Klosterlausnitz,,de,,,
588116,34,Auf der Aue,,Mühlhausen/Thüringen,,de,,,
299472,19,Zum Lindwurmhügel,,Friemar,,de,,,
86457,5,Baumschulenweg,,Erfurt,,de,,,
46915,20,Waltersdorfer Dorfstraße,,Mohlsdorf-Teichwolframsdorf,,de,,,
390834,24,Rathausstraße,,Ranis,,de,,,
161232,10,Obere Arnstädter Straße,,Kranichfeld,,de,,,
318601,158,Angerpforte,,Tonna,,de,,,
182146,5,Meininger Straße,,Christes,,de,,,
436469,5,Hinter der Kirche,,Gehofen,,de,,,
582256,68,Straße der Einheit,,Kammerforst,,de,,,
314790,2,Hohe Straße,,Remstädt,,de,,,
70149,21,Am Göhrenanger,,Schmölln,,de,,,
465685,1,Allzunah,,Frauenwald,,de,,,
218902,2,Behrunger Weg,,Grabfeld,,de,,,
97303,10,Brückenweg,,Erfurt,,de,,,
239391,25,Talstraße,,Masserberg,,de,,,
352764,41,Eisenberger Straße,,Bürgel,,de,,,
176824,6,Heldersbacher Weg,,Suhl,,de,,,
52497,102,Käthe-Kollwitz-Straße,,Altenburg,,de,,,
218357,70,Unterdorf,,Rhönblick,,de,,,
604189,28,Konrad-Lange-Straße,,Vogtei,,de,,,
74705,1,Pestalozziplatz,,Windischleuba,,de,,,
441897,5,Neustadt,,Oberbösa,,de,,,
251741,27a,Langenfelder Straße,,Bad Salzungen,,de,,,
11867,22,A.-S.-Makarenko-Straße,,Gera,,de,,,
133916,4,Kirchstraße,,Ringleben,,de,,,
495837,23a,Schanzweg,,Neuhaus am Rennweg,,de,,,
367523,30,Hauptstraße,,Quirla,,de,,,
391707,14,Heinrichstraße,,Schleiz,,de,,,
119234,38,Lenaustraße,,Weimar,,de,,,
287988,3,Am Hörselberg,,Hörselberg-Hainich,,de,,,
504137,34,Saalfelder Straße,,Sonneberg,,de,,,
521182,14,Ahornweg,,Rudolstadt,,de,,,
40329,13,Quergasse,,Zeulenroda-Triebes,,de,,,
550800,28,Paradiesweg,,Heilbad Heiligenstadt,,de,,,
379884,18,Langendembacher Straße,,Langenorla,,de,,,
274558,14,Salzunger Straße,,Tiefenort,,de,,,
50636,17,Poschwitzer Straße,,Altenburg,,de,,,
249736,3,Goldschmiedenstraße,,Eisenach,,de,,,
603952,3,Sperlingsstraße,,Vogtei,,de,,,
114772,19,Florian-Geyer-Straße,,Weimar,,de,,,
359016,14,Kunitzer Straße,,Golmsdorf,,de,,,
554761,87,Pfingstrasen,,Hohes Kreuz,,de,,,
568076,7,Kirchstraße,,Leinefelde-Worbis,,de,,,
359571,33,Dorfstraße,,Großlöbichau,,de,,,
480044,6,Am Teich,,Kirchheim,,de,,,
218,23,Aga Zeitzer Straße,,Gera,,de,,,
294886,24,Riedweg,,Crawinkel,,de,,,
228441,100,Kirchgasse,,Reurieth,,de,,,
110739,44,Friedrich-Ebert-Straße,,Weimar,,de,,,
276486,1b,Flutgrabenstraße,,Treffurt,,de,,,
186299,14,Heubergstraße,,Floh-Seligenthal,,de,,,
35477,17c,Straße der Frohen Zukunft,,Weida,,de,,,
32629,2,Gessentalweg,,Ronneburg,,de,,,
70454,7,Bergstraße,,Schmölln,,de,,,
367061,13,Vor dem Tor,,Orlamünde,,de,,,
394354,4,Ottmannsdorf,,Triptis,,de,,,
288921,18,Breitunger Straße,,Bad Liebenstein,,de,,,
62024,9,Berggasse,,Meuselwitz,,de,,,
52328,43,Johannisstraße,,Altenburg,,de,,,
89852,68,Mühlburgweg,,Erfurt,,de,,,
580107,1,Goldener Ring,,Großengottern,,de,,,
99458,47,Anger,,Erfurt,,de,,,
178308,11,Zeisighügel,,Suhl,,de,,,
117756,16,Zelterweg,,Weimar,,de,,,
